headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
Doctor-Approved Recipes,2022-04-01,nyt://article/b5105130-5bed-50d5-bd44-e37c9319e643,article,News,Food,"['Cooking and Cookbooks', 'Content Type: Service', 'Recipes']",,447,Dining
Jerrod Carmichael Comes Out in a Riveting Special That’s About So Much More,2022-04-01,nyt://article/c0d09b6c-1c12-5ec3-9324-3ac479b94fa3,article,News,Arts,"['Homosexuality and Bisexuality', 'Television', 'Comedy and Humor']",1,1218,Culture
How Stephen Sondheim’s Work Did (and Didn’t) Translate to the Screen,2022-04-01,nyt://article/f61f7f21-4cac-59be-97fb-e64a3683a2e4,article,News,Movies,"['Movies', 'Theater', 'Music', 'Museums']",3,1018,Culture
The student loan pause is supposed to end in a month. That looks unlikely.,2022-04-01,nyt://article/9aeba43e-3a42-5ec1-924b-cf35359592d2,article,News,Business Day,[],5,554,Business
"Review: Two Artists Arrive at the Philharmonic, Loudly",2022-04-01,nyt://article/02e4466b-4a5d-5e31-bf22-5f2fa29a5a69,article,Review,Arts,['Classical Music'],2,877,Culture
Transcript: Rogé Karma Interviews Nicholas Mulder for ‘The Ezra Klein Show’,2022-04-01,nyt://article/b1e894c6-c936-597c-9897-e1ff91ca9ad6,article,Op-Ed,Podcasts,[],,13238,OpEd
Artists and Rock Stars Mingle at the Whitney Biennial,2022-04-01,nyt://article/d9fd267f-8e3c-51f9-9e4b-fee8c67e7450,article,News,Style,"['Whitney Biennial', 'Parties (Social)']",10,482,Styles
How to Find Newly Released Census Records From 1950,2022-04-01,nyt://article/13594b5e-35bb-5b5d-a742-7163c18d6064,article,News,U.S.,"['Census', 'Archives and Records', 'Genealogy', 'Families and Family Life']",,572,National
Red Cross postpones its effort to rescue civilians from besieged Mariupol.,2022-04-01,nyt://article/789eff66-96b3-5ab1-9502-6e6c120a6ec0,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Evacuations and Evacuees', 'Humanitarian Aid']",,431,Foreign
Netrebko Loses Work in Russia After Seeking Distance From Putin,2022-04-01,nyt://article/71e655ba-f84d-5bec-9298-a1f9f28a7dc6,article,News,Arts,"['Opera', 'Russian Invasion of Ukraine (2022)']",4,573,Culture
"Love Letter: My Dentist, My Divorce",2022-04-01,nyt://article/38763d10-f507-526c-9b25-5fced07f8a40,article,News,Style,"['Teeth and Dentistry', 'Divorce, Separations and Annulments', 'Love (Emotion)']",,144,Styles
Turkey Moves Closer to Ending Khashoggi Murder Trial Without Conclusion,2022-04-01,nyt://article/5ea522ea-4cdf-5c05-8a35-2c9dbf539e7b,article,News,World,"['Assassinations and Attempted Assassinations', 'Politics and Government', 'News and News Media', 'International Relations']",4,870,Foreign
Ask Wirecutter: Using Scratched Nonstick Pans,2022-04-01,nyt://interactive/f028b597-3647-58b9-a23c-b814b23bd270,multimedia,Interactive Feature,Smarter Living,"['Cookware', 'Content Type: Service']",,0,Smarter Living
A European playoff will determine the third U.S. opponent.,2022-04-01,nyt://article/506dfa96-e08d-54e4-b3d4-cbbb002930fc,article,News,Sports,"['World Cup 2022 (Soccer)', 'Soccer']",,215,Sports
"Fires, Then Floods: Risk of Deadly Climate Combination Rises",2022-04-01,nyt://article/7f08b334-6df9-5ebf-9791-b7144279f6b3,article,News,Climate,"['Global Warming', 'Greenhouse Gas Emissions', 'Fires and Firefighters', 'Weather', 'Floods', 'Disasters and Emergencies', 'Landslides and Mudslides', 'Research', 'Rain', 'Heat and Heat Waves']",,880,Climate
"Boy Fatally Shoots Classmate, 12, in South Carolina, Sheriff Says",2022-04-01,nyt://article/e94b685d-b4bc-585f-8697-ff1c22a95794,article,News,U.S.,"['Education (K-12)', 'School Shootings and Armed Attacks']",22,578,Express
Europe Asks China Not to Aid Russia’s War in Ukraine,2022-04-01,nyt://article/1bd1d1fa-1227-5f3e-8c7a-2d1cf2bcee20,article,News,World,"['United States International Relations', 'Economic Conditions and Trends', 'Politics and Government', 'Embargoes and Sanctions', 'International Trade and World Market', 'International Relations', 'War and Armed Conflicts']",11,1160,Foreign
What Will Smith and Joe Biden Have in Common,2022-04-01,nyt://article/74963258-161e-5324-b7e6-83da07a6d1b9,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Academy Awards (Oscars)', 'Russian Invasion of Ukraine (2022)']",,1506,OpEd
This Man’s April Fools’ Day Prank Is a Wordle Song,2022-04-01,nyt://article/cdc2010d-5b37-54a4-acda-19f2da7e9f55,article,News,Crosswords & Games,"['Wordle (Puzzle)', 'Music', ""APRIL FOOL'S DAY""]",,341,Games
"U.S. World Cup Schedule Is Set: T.B.D., Then England, Then Iran",2022-04-01,nyt://article/8b206f02-35fc-5aaa-87c3-762cf4aa0eeb,article,News,Sports,"['World Cup 2022 (Soccer)', 'Soccer']",,362,Sports
"Overlooked No More: Elizabeth Hayes, Coal Town Doctor Who Fought for Miners",2022-04-01,nyt://article/3337d3ba-e360-5d55-aac1-f902b9ba1446,article,Obituary (Obit),Obituaries,"['Doctors', 'Mines and Mining', 'Coal', 'Deaths (Obituaries)', 'Sewers and Sewage', 'Biographical Information']",20,1240,Obits
Russia’s Aggression Prompts Calls to Rethink U.S. Uranium Imports,2022-04-01,nyt://article/ad0029d8-c1c4-5905-948c-02f7909a2750,article,News,U.S.,"['Uranium', 'Nuclear Energy', 'United States Politics and Government', 'International Trade and World Market', 'Russian Invasion of Ukraine (2022)']",10,1081,Washington
Book Twitter Comes to Life,2022-04-01,nyt://article/0943ef9e-1a4b-5290-aef9-a27609ac9469,article,News,Style,"['Writing and Writers', 'Parties (Social)']",,500,Styles
Yale Museum Surrenders Items as Part of Art Looting Investigation,2022-04-01,nyt://article/a6e9c7ea-f068-5178-a7fb-dcde04a40062,article,News,Arts,"['Arts and Antiquities Looting', 'Art', 'Museums', 'Smuggling', 'District Attorneys']",5,702,Culture
‘Meatspace’? Technology Does Funny Things to Language,2022-04-01,nyt://article/c3d1ac8b-5c85-5b78-a09b-7dd684ad3a7b,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'English Language', 'Economics (Theory and Philosophy)', 'Science and Technology']",,817,OpEd
New York City Keeps Mask Mandate for Kids Under 5 as Cases Rise,2022-04-01,nyt://article/8d435f7f-c0c4-5e80-afb8-8d443c4bd984,article,News,New York,"['Coronavirus Risks and Safety Concerns', 'Masks', 'Coronavirus (2019-nCoV)', 'Child Care', 'Education (Pre-School)']",18,858,Metro
Bruce Arians Gave the N.F.L. a Diversity Blueprint It Shouldn’t Ignore,2022-04-01,nyt://article/9a19f5ea-10a1-583e-9127-fca620f4298d,article,News,Sports,"['Coaches and Managers', 'Football', 'Black People', 'Blacks', 'Hiring and Promotion', 'Content Type: Personal Profile']",31,1122,Sports
Former Yale Official Admits to $40 Million Fraud Scheme,2022-04-01,nyt://article/46793264-206d-5c5f-aa08-cdaeb7b540c5,article,News,New York,"['Embezzlement', 'Colleges and Universities', 'Computers and the Internet', 'Tax Evasion']",22,617,Express
Russia and Ukraine Have Long Been This Filmmaker’s Subject,2022-04-01,nyt://article/fe6d65b5-e66f-5754-afda-bf2ad08e4ba3,article,News,Movies,"['Movies', 'Russian Invasion of Ukraine (2022)', 'Content Type: Personal Profile']",5,1233,Culture
Republicans Target Progressive Advocacy Group Amid Opposition to Jackson,2022-04-01,nyt://article/82a2bd7d-0ef7-5885-9417-301351c60fc9,article,News,U.S.,"['Appointments and Executive Changes', 'United States Politics and Government', 'Federal Courts (US)', 'Public Defenders and Court-Appointed Lawyers (Criminal)', 'Courts and the Judiciary']",16,1316,Washington
"A Producer Seeks a Broadway Comeback, Mired in Offstage Drama",2022-04-01,nyt://article/4f6fe29b-fdd7-540b-acd5-35806d42e894,article,News,Theater,"['Theater', 'Content Type: Personal Profile', 'Frauds and Swindling', 'Bankruptcies']",1,1641,Culture
A Matzo-Based Brittle for the Modern Age,2022-04-01,nyt://article/fc175edc-978f-579e-9c53-bead061be378,article,News,Food,"['Passover', 'Cooking and Cookbooks', 'Jews and Judaism', 'Matzoh', 'Desserts']",2,451,Dining
"Margaret M. McGowan, Who Expanded the Field of Dance History, Dies at 90",2022-04-01,nyt://article/b0410b96-d399-5891-a4b9-b497ab4e487f,article,Obituary (Obit),Books,"['Deaths (Obituaries)', 'Culture (Arts)', 'Dancing', 'Books and Literature', 'French Language', 'Writing and Writers', 'Renaissance (Historical Era)']",26,1115,Obits
World Cup Draw Brings Certainty. Now Comes the Hard Part.,2022-04-01,nyt://article/ee8323d0-aeed-581f-a593-5fb7ace198ac,article,News,Sports,"['Soccer', 'World Cup 2022 (Soccer)']",6,751,Sports
Can You Be Too Old for a Jean Jacket?,2022-04-01,nyt://article/2b108257-4785-5dce-9b74-9986fc615424,article,News,Fashion & Style,"['Fashion and Apparel', 'Content Type: Service']",,601,Styles
Final Four Lore Shaped With Indelible New Orleans Moments,2022-04-01,nyt://article/96f15163-8af5-53f2-8f31-5a7859a23ad0,article,News,Sports,"['NCAA Basketball Championships (Men)', 'Basketball', 'Basketball (College)', 'Stadiums and Arenas']",8,1076,Sports
Preparing for the next wave,2022-04-01,nyt://article/2181de42-4221-5799-a739-417be9a63828,article,News,Briefing,"['Coronavirus Omicron Variant', 'Content Type: Service']",,1314,NYTNow
How Conflicts of Interest Are Hurting the Climate,2022-04-01,nyt://article/5f3c151c-f2b2-5ae3-ba50-0505c88848cc,article,News,Podcasts,"['Conflicts of Interest', 'United States Politics and Government', 'Global Warming', 'Lobbying and Lobbyists', 'Oil (Petroleum) and Gasoline', 'Youth', 'Elections, Courts and the Judiciary']",,1395,Podcasts
Caleb Landry Jones Can Do This,2022-04-01,nyt://article/73506311-56b8-5ffc-8e88-3b2c6a58d3eb,article,News,Movies,"['Movies', 'Cannes International Film Festival', 'Content Type: Personal Profile', 'Actors and Actresses', 'Awards, Decorations and Honors']",1,1300,Culture
New York Mob Hit Man Escapes Custody With His Sentence Nearly Served,2022-04-01,nyt://article/d2d0ee25-3fc5-5be5-b39a-a2a95d7d5991,article,News,New York,"['Organized Crime', 'Prison Escapes', 'Murders, Attempted Murders and Homicides']",18,821,Metro
Russians Line Up Behind Putin,2022-04-01,nyt://article/a5333c97-b9cb-5823-84f7-f83f9cb9df57,article,News,Briefing,"['Russian Invasion of Ukraine (2022)', 'Propaganda', 'Polls and Public Opinion', 'Politics and Government']",,952,NYTNow
Tobacco Road Prepares for Basketball Nirvana — or Apocalypse,2022-04-01,nyt://article/22d981a9-e2a8-5f70-bf00-9a07e8232353,article,News,Sports,"['NCAA Basketball Championships (Men)', 'Basketball (College)', 'Fans (Persons)']",9,1161,Sports
"An Exuberant Take on Onions and Rice, for Passover and Beyond",2022-04-01,nyt://article/d3891959-77be-5e6c-843f-18b526089d4f,article,News,Food,"['Passover', 'Cooking and Cookbooks', 'Recipes']",2,438,Dining
"Budi Tek, 65, Dies; His Fortune Built a Vast Trove of Asian Art",2022-04-01,nyt://article/8dae4c02-c7f8-5f82-acc8-31e3ac24952d,article,Obituary (Obit),Arts,"['Deaths (Obituaries)', 'Art', 'Museums']",20,968,Obits
"The Best Movies and TV Shows Coming to HBO, Hulu, Apple TV+ and More in April",2022-04-01,nyt://article/467256bb-e256-548a-be58-165e17776cf7,article,News,Arts,['Television'],,1450,Culture
Adams Seeks to Keep Mask Mandate for Preschoolers,2022-04-01,nyt://video/5f5152ff-f810-5741-8391-9d01e0e1602d,multimedia,Video,New York,"['Masks', 'Coronavirus (2019-nCoV)', 'Education (Pre-School)', 'Politics and Government']",,0,
Using Film to Tell a Personal History of America and Race,2022-04-01,nyt://article/87bcf8df-2e08-58b0-91c1-3d6b0dc1ccf5,article,News,Movies,"['Documentary Films and Programs', 'Black People', 'Blacks', 'Discrimination', 'Race and Ethnicity']",3,1184,Culture
"Hope Solo, Former U.S. Soccer Star, Charged With Impaired Driving",2022-04-01,nyt://article/13fa2dc3-29ab-5093-9a8f-e620bc311b5a,article,News,U.S.,"[""Women's World Cup (Soccer)"", 'Soccer', 'Drunken and Reckless Driving']",,560,Express
"With cases rising, Mayor Eric Adams is keeping New York City’s preschool mask mandate.",2022-04-01,nyt://article/390d5b03-d61a-5f6f-bb58-ed6be56d5ba7,article,News,World,['Coronavirus (2019-nCoV)'],,515,Metro
"Charles G. Boyd, Air Force General and Former P.O.W., Dies at 83",2022-04-01,nyt://article/5cc9d1df-cd87-5038-b3db-bfca6d4dc863,article,Obituary (Obit),U.S.,"['Deaths (Obituaries)', 'Prisoners of War', 'United States Defense and Military Forces', 'United States Politics and Government', 'September 11 (2001)']",27,1352,Obits
"Juror’s Error Did Not Affect Ghislaine Maxwell Verdict, Judge Rules",2022-04-01,nyt://article/530af867-67db-5b00-9b8c-4c973881603e,article,News,New York,"['Jury System', 'Decisions and Verdicts', 'Sex Crimes', 'Human Trafficking', 'Child Abuse and Neglect', 'Prostitution']",17,980,Metro
Spike in Violence Poses Test for Israel’s Fragile Government,2022-04-01,nyt://article/d17e067f-49b5-58b8-89ce-486ab854277c,article,News,World,"['Palestinians', 'Israeli Settlements', 'Terrorism']",5,1375,Foreign
Your Friday Evening Briefing,2022-04-01,nyt://article/eb276f4a-10dc-51a6-b804-236e85179d62,article,News,Briefing,"['Marijuana', 'Law and Legislation', 'Labor and Jobs', 'Russian Invasion of Ukraine (2022)', 'Genealogy', 'War and Armed Conflicts', 'NCAA Basketball Championships (Men)', 'NCAA Basketball Championships (Women)']",,1299,NYTNow
Man Who Police Say Used Tinder to Hunt Women Is Charged With Murder,2022-04-01,nyt://article/2ba22130-9b46-598c-8bcb-bf0838346301,article,News,New York,"['Murders, Attempted Murders and Homicides', 'Sex Crimes']",18,763,Metro
"In a Blow to Mets, Jacob deGrom Hits the Injured List",2022-04-01,nyt://article/15db3bb5-61dc-567a-9ff1-13262ff77097,article,News,Sports,"['Baseball', 'Sports Injuries']",12,676,Sports
Democratic Hopes and Anxiety Rise Over the Jan. 6 Panel,2022-04-01,nyt://article/25d58971-76ce-5f2f-8c93-5ae6499cacfa,article,News,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government', 'Presidential Election of 2020']",,1651,Politics
Putin Knows What He’s Doing With Ukraine’s Refugees. This Is the World’s Big Test.,2022-04-01,nyt://article/77accd49-30ad-5ab4-b952-d9e83842d25e,article,Editorial,Opinion,"['Refugees and Displaced Persons', 'Immigration and Emigration', 'Humanitarian Aid', 'Politics and Government', 'Russian Invasion of Ukraine (2022)', 'International Relations', 'United States International Relations']",8,1079,OpEd
The case of four men accused of plotting to kidnap Michigan’s governor over Covid rules goes to the jury.,2022-04-01,nyt://article/f55f9748-bd81-535f-a2bd-5e1798566961,article,News,World,[],,276,Foreign
Cuomo Sues Ethics Panel to Block It From Seizing Book Profits,2022-04-01,nyt://article/a6ac24f8-afa2-5c8f-951a-f6acd0b8baa3,article,News,New York,"['Politics and Government', 'Suits and Litigation (Civil)', 'Ethics and Official Misconduct']",17,728,Metro
"Refuse to cooperate with the Kremlin’s war, Zelensky tells Ukrainians and Russians.",2022-04-01,nyt://article/bee757ec-fd26-5da7-8ea8-e6fad92708db,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Draft and Recruitment (Military)']",,363,Foreign
"The People, United, Must Fight Hard or Be Defeated",2022-04-01,nyt://article/6c6dd6d3-f72c-5b6b-bc27-ac890a3fd6c4,article,Op-Ed,Opinion,"['Organized Labor', 'Collective Bargaining', 'Workplace Hazards and Violations', 'United States Politics and Government', 'E-Commerce']",,965,Editorial
Sarah Palin Announces She’s Running for Congress in Alaska,2022-04-02,nyt://article/94012490-776f-590f-82a1-25571df59b25,article,News,U.S.,"['Elections, House of Representatives']",15,858,Politics
Life in an E.R. During Covid,2022-04-02,nyt://article/d24189b0-2e5b-53cd-8dc1-8467e475155f,article,News,Books,['Books and Literature'],,264,Books
Two high schools in New Jersey reinstate mask mandates following outbreaks.,2022-04-02,nyt://article/87b327ad-c569-5b20-817f-879d49801aab,article,News,World,"['Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant']",,396,Foreign
U.S. Will Help Transfer Soviet-Made Tanks to Ukraine,2022-04-02,nyt://article/f5030634-9b50-5633-bbb2-ff6958438483,article,News,U.S.,"['Russian Invasion of Ukraine (2022)', 'United States Politics and Government', 'Defense and Military Forces']",9,574,Washington
South Carolina Back in N.C.A.A. Championship Game With Win over Louisville,2022-04-02,nyt://article/3e7be71d-0500-5694-8e06-b726d1e562f5,article,News,Sports,"['NCAA Basketball Championships (Women)', 'Basketball (College)']",,859,Sports
Dazzling Skill,2022-04-02,nyt://article/a7f65d7e-2298-53c6-b06e-2b98c4c492b8,article,News,Crosswords & Games,"['Crossword Puzzles', 'Gardens and Gardening']",,891,Games
Finding A Model Octopus,2022-04-02,nyt://slideshow/ee563cd4-e9ed-5b3d-9335-40ad9118a0a2,multimedia,Slideshow,Homepage,[],,0,Homepage
"Liverpool, Manchester City and a Bar Set Too High",2022-04-02,nyt://article/db7f3179-6881-56f9-83a6-5c83203ea827,article,News,Sports,"['Soccer', 'UEFA Champions League (Soccer)']",31,2214,Sports
"With Defensive Wizardry, UConn Outlasts Stanford to Reach Title Game",2022-04-02,nyt://article/b7a1260c-7633-5bb0-b70d-59dfaa2ea6bc,article,News,Sports,"['NCAA Basketball Championships (Women)', 'Basketball (College)']",9,915,Sports
A High School Reunion at the Final Four,2022-04-02,nyt://article/4139f4d1-074b-5f6a-b136-615fd27a82d5,article,News,Sports,"['Basketball (College)', 'NCAA Basketball Championships (Men)']",8,1187,Sports
Quotation of the Day: ‘I Feel Shame’: Pope Apologizes to Indigenous People of Canada,2022-04-02,nyt://article/db33ab30-2a21-574d-ad7a-d36f895e4fd2,article,Quote,Today’s Paper,[],3,65,Summary
"Corrections: April 2, 2022",2022-04-02,nyt://article/87279779-1b98-53db-b816-8168c30d1e5c,article,Correction,Corrections,[],17,308,Corrections
How Kyiv Has Withstood Russia’s Attacks,2022-04-02,nyt://interactive/cec90e9e-f376-5c6d-b920-277e33bdbda6,multimedia,Interactive Feature,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces']",10,0,World
