headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
"After Russia Invaded Ukraine, a U.S. Nonprofit Shifted Its Mission",2022-03-30,nyt://article/44007691-423d-5af8-a78f-c12e2e05187a,article,News,U.S.,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Philanthropy', 'United States International Relations', 'United States Politics and Government']",9,962,Washington
An Activist Investor Goes Quiet,2022-03-30,nyt://article/fde4fb2b-0086-5b2f-bab6-357ef3baa8dc,article,News,Business Day,"['Shareholder Rights and Activism', 'Bonuses']",,1774,Business
"On the Space Station, U.S. and Russian Astronauts Steer Around the War in Ukraine",2022-03-30,nyt://article/e8242715-41b3-5d03-85c0-c64d5157382c,article,News,Science,"['Space and Astronomy', 'Russian Invasion of Ukraine (2022)', 'International Space Station', 'United States International Relations']",15,1553,Science
"A new satellite image shows food lines in Mariupol, as Russian forces push deeper into the city.",2022-03-30,nyt://article/b3ae28fc-6bbf-54ad-9481-31e6292409f8,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Shortages', 'Supermarkets and Grocery Stores', 'Satellites']",,323,Foreign
How the Ukraine War Gave Fracking in the U.K. a Second Chance,2022-03-30,nyt://article/5eb7f7c8-0885-5921-87cd-a56cad671c18,article,News,World,"['Politics and Government', 'Greenhouse Gas Emissions', 'Russian Invasion of Ukraine (2022)', 'Oil (Petroleum) and Gasoline', 'Hydraulic Fracturing']",1,1242,Foreign
"Collins to Back Jackson for Supreme Court, Giving Her a G.O.P. Vote",2022-03-30,nyt://article/9af6fe60-9ce8-587d-a190-44f95c87e8f5,article,News,U.S.,"['Appointments and Executive Changes', 'United States Politics and Government']",20,1297,Washington
A Watery Villa Outside the Capital of Costa Rica,2022-03-30,nyt://slideshow/cc9aa0c3-c988-5bd8-b024-000ac865ed75,multimedia,Slideshow,Real Estate,[],,0,Real Estate
"House Hunting in Costa Rica: Pools, Ponds and a Glassy Heart Near San José",2022-03-30,nyt://article/463d6a9e-9e88-54a3-a976-73c241da4ee3,article,News,Real Estate,['Real Estate and Housing (Residential)'],,1311,RealEstate
"After Germany Moves Toward Gas Rationing, Putin Appears to Offer a Workaround",2022-03-30,nyt://article/f465f1ff-e9a7-5af5-ad25-0c20fc7235bc,article,News,Business Day,"['Natural Gas', 'Ruble (Currency)', 'Embargoes and Sanctions']",1,969,Business
"From Unemployed to a Champion, Perhaps",2022-03-30,nyt://article/4b454e48-9684-5ee5-a705-0df5a9c88bb7,article,News,Sports,"['Basketball', 'Content Type: Personal Profile']",9,926,Sports
"Everyone Is Not OK, but Back at Work Anyway",2022-03-30,nyt://article/488c80c0-1487-5d11-8253-69da209ae7b2,article,News,Business Day,"['Quarantine (Life and Culture)', 'Coronavirus Return to Office', 'Workplace Environment', 'Anxiety and Stress', 'Mental Health and Disorders']",1,1290,Business
Warring Parties in Yemen Announce Overlapping Cease-Fires,2022-03-30,nyt://article/ecc27616-4c64-5237-a545-bc39aacf2e0e,article,News,World,[],4,732,Foreign
"Two U.K. Judges Quit Hong Kong Court, Citing Lost Freedoms",2022-03-30,nyt://article/e7c834ee-1a73-54c0-8a4b-11ba6bce75fd,article,News,World,"['Courts and the Judiciary', 'Freedom of Speech and Expression', 'Appointments and Executive Changes']",6,691,Foreign
California Task Force Votes to Offer Reparations Only to Descendants of Enslaved People,2022-03-30,nyt://article/3f55f184-6b7a-58fb-b95d-87ca6c71bcfc,article,briefing,U.S.,"['Black People', 'Blacks', 'Reparations', 'Slavery (Historical)', 'Discrimination']",,1189,National
The Nuclear Family Is No Longer the Norm. Good.,2022-03-30,nyt://article/37167e55-40e7-5010-91dc-85a3ac5068a3,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Parenting', 'Child Care', 'Families and Family Life', 'Grandparents', 'Polls and Public Opinion']",,1705,OpEd
Hollywood Star Gives Broadway a Much-Needed Boost. Sound Familiar?,2022-03-30,nyt://article/e190c731-94fd-510e-9e95-abd6adde198b,article,News,Theater,"['Theater', 'Movies', 'Content Type: Personal Profile']",7,1488,Arts&Leisure
‘Told It Like It Was’: Ntozake Shange’s Tales of Black Womanhood,2022-03-30,nyt://article/1efb8821-2ac3-5561-901d-aed105ce3c07,article,News,Theater,['Theater'],6,1759,Arts&Leisure
Spring Is Here! Here’s How to Spot the Seasonal Scams.,2022-03-30,nyt://article/c2f306d2-5183-59f5-98d2-f5e8a59ea146,article,News,Technology,"['Frauds and Swindling', 'Phishing (Computer Fraud)', 'Computers and the Internet', 'Smartphones', 'Content Type: Service', 'Computer Security', 'Cyberattacks and Hackers']",3,799,Business
"What You Get for $630,000",2022-03-30,nyt://slideshow/2c48f08a-3486-5a57-85f8-1cc81314d2b0,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
"$630,000 Homes in Louisiana, California and Ohio",2022-03-30,nyt://article/b9d9639e-e329-570d-81ec-d2f2c15c069d,article,News,Real Estate,['Real Estate and Housing (Residential)'],,1203,RealEstate
Soda and Beer Companies Are Ditching Plastic Six-Pack Rings,2022-03-30,nyt://article/b39cc0bd-8871-5aa4-b52a-54b3078fabc5,article,News,U.S.,"['Beer', 'Containers and Packaging', 'Recycling of Waste Materials', 'Soft Drinks', 'Waste Materials and Disposal']",,1051,Express
When the Master of the Erotic Thriller Fails to Thrill,2022-03-30,nyt://article/c5f444c5-0614-5fd4-8eba-88ea0fd374b9,article,News,Movies,"['Movies', 'Men and Boys']",,1423,Culture
Lawmakers Join Calls to Close a Loophole Shielding Oligarchs’ Investments,2022-03-30,nyt://article/e9ed0c4e-28df-5b89-b887-27e5923f8e9d,article,News,Business Day,"['Regulation and Deregulation of Industry', 'Embargoes and Sanctions', 'Russian Invasion of Ukraine (2022)', 'Private Equity', 'Hedge Funds']",3,1417,Business
The Brilliance of Charo,2022-03-30,nyt://article/41aa7ff9-f152-5c2d-b6ea-af9b81b4dfdf,article,News,Arts,"['Content Type: Personal Profile', 'Music', 'Comedy and Humor']",10,2908,Arts&Leisure
"States Close Mass Test and Vaccine Sites, but Virus May Swell Anew",2022-03-30,nyt://article/4d28eace-4135-5605-96c5-6ef1f96f695c,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant', 'Vaccination and Immunization', 'Tests (Medical)', 'States (US)', 'Disease Rates', 'Health Insurance and Managed Care']",1,1536,National
The ruble makes a strong showing after peace talks.,2022-03-30,nyt://article/5c456950-c880-53c0-8eb9-f75bc4897de8,article,News,World,"['Ruble (Currency)', 'Currency', 'Russian Invasion of Ukraine (2022)', 'Economic Conditions and Trends']",4,345,Foreign
German authorities are warning arriving refugees to watch out for thieves.,2022-03-30,nyt://article/ece44fe7-022a-5cfb-a959-48ed56eda2d6,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Refugees and Displaced Persons', 'Stations and Terminals (Passenger)', 'Human Trafficking', 'Sex Crimes']",15,365,Foreign
U.S. Pressured to Open Consulates in Jerusalem and Western Sahara,2022-03-30,nyt://article/111878c3-ee1e-5e35-b979-be161ca7b621,article,News,World,"['United States International Relations', 'Politics and Government', 'Defense and Military Forces', 'Diplomatic Service, Embassies and Consulates']",6,1133,Washington
"For Grammy Nominee Rogét Chahayed, Pop Isn’t Far From Mozart",2022-03-30,nyt://article/1bb512c6-8428-596c-b72b-a8fff78919d5,article,News,Arts,"['Content Type: Personal Profile', 'Pop and Rock Music', 'Grammy Awards', 'Rap and Hip-Hop']",5,1415,Culture
May Cabbage Reign Forever,2022-03-30,nyt://article/575a41c4-c1b6-5b76-82a6-7177ad844bcd,article,Letter,Food,"['Cooking and Cookbooks', 'Content Type: Service']",,576,Dining
America’s Strangest Redistricting Fight,2022-03-30,nyt://interactive/9d6e72fa-f1c9-5fec-807a-5be8862ac82c,multimedia,Interactive Feature,U.S.,"['United States Politics and Government', 'Elections, House of Representatives', 'Redistricting and Reapportionment']",,0,U.S.
"How Married ‘Bachelor’ Couples Make it Work. Yes, Some Are Still Together.",2022-03-30,nyt://article/b9b70e41-0ffe-5050-92be-68d57e6c39bc,article,News,Style,"['Television', 'Weddings and Engagements', 'Love (Emotion)', 'Marriages']",,1846,Styles
Ex-Chief of Canada’s Military Pleads Guilty to Obstruction in Sex Misconduct Case,2022-03-30,nyt://article/598b9f4b-a8a0-5e77-b1e0-2c0edbd5aae1,article,News,World,"['Ethics and Official Misconduct', 'Sexual Harassment']",7,690,Foreign
K-Pop Star Luna to Make Broadway Debut in ‘KPOP’ the Musical,2022-03-30,nyt://article/14bf4dff-e18a-5670-9f64-6b70bc471806,article,News,Theater,"['Theater', 'K-Pop']",7,495,Culture
Keep Getting Lost? Maybe You Grew Up on the Grid.,2022-03-30,nyt://article/1084597a-c330-5a72-886c-0d9d50d6c69e,article,News,Science,"['Computer and Video Games', 'Urban Areas', 'Navigation', 'Memory', ""Alzheimer's Disease"", 'Rural Areas', 'Children and Childhood', 'Maps']",21,1457,Science
"Bound by a Sense of Victimhood, Serbia Sticks With Russia",2022-03-30,nyt://article/4a65e561-d4ec-5c33-99d8-5ceeaf2d44d0,article,News,World,"['Russian Invasion of Ukraine (2022)', 'War and Armed Conflicts', 'Polls and Public Opinion', 'International Relations']",1,1361,Foreign
Bangladesh Sentences 4 to Death for Blogger’s Murder,2022-03-30,nyt://article/b40b44f3-3c57-5935-9f65-8d3d21dc27bd,article,News,World,"['Murders, Attempted Murders and Homicides', 'Terrorism', 'Muslims and Islam']",,445,Foreign
80-Car Pileup on Pennsylvania Highway Leaves 6 Dead,2022-03-30,nyt://article/0d81a587-9886-57c1-a51d-a75b4910f8c0,article,News,U.S.,"['Traffic Accidents and Safety', 'Snow and Snowstorms', 'Roads and Traffic']",,783,Express
Ruth Bader Ginsburg’s ‘Dissent Collar’ Donated to the Smithsonian,2022-03-30,nyt://article/d9ea19e8-3d3a-530e-b881-b515b23e1703,article,News,Arts,"['Museums', 'Awards, Decorations and Honors', 'Women and Girls', 'United States Politics and Government']",,506,Culture
Want a Value-Priced Gadget? Good Luck.,2022-03-30,nyt://article/c27a0db9-9c7e-51f1-8fac-949f708c1b7f,article,News,Technology,"['Inflation (Economics)', 'Quarantine (Life and Culture)', 'Electronics', 'Smartphones', 'internal-sub-only-nl']",,978,Business
A Russian negotiator’s positive language clashes with the hard-line rhetoric from Moscow.,2022-03-30,nyt://article/b8febffe-e0a6-560e-b978-668f0793d601,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Peace Process', 'Politics and Government']",,661,Foreign
OPEC and Russia are set to meet as the war continues to roil the oil market.,2022-03-30,nyt://article/097a856c-b601-5349-843a-5faefa61bfed,article,News,Business Day,"['Russian Invasion of Ukraine (2022)', 'Oil (Petroleum) and Gasoline', 'Embargoes and Sanctions', 'Prices (Fares, Fees and Rates)', 'International Trade and World Market', 'Greenhouse Gas Emissions']",4,1150,Business
Flamingo No. 492 Is Still on the Run 17 Years Later,2022-03-30,nyt://article/1aea4b30-a47a-5e6a-bb9b-bd7bdada47a2,article,News,U.S.,"['Flamingos', 'Birds', 'Wetlands', 'Zoos']",,782,Express
Biden gets his second booster after his Covid remarks.,2022-03-30,nyt://article/4e43f06b-7d2d-529c-901c-42005f5c89c1,article,News,U.S.,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",,265,Washington
Tornado in Northwest Arkansas Injures 7 and Destroys Part of a School,2022-03-30,nyt://article/ab7de17b-3756-57a8-8dbf-0805a7839ae8,article,News,U.S.,"['Weather', 'Tornadoes', 'Power Failures and Blackouts']",,570,Express
Defection of Key Ally Gives Opposition the Votes to Oust Imran Khan,2022-03-30,nyt://article/2c35b41d-b502-5fd8-84b3-bfc87b71f6ad,article,News,World,[],6,1146,Foreign
Representation or Stereotype? Deaf Viewers Are Torn Over ‘CODA’,2022-03-30,nyt://article/0c7dcd8a-69be-5dd9-9c42-37ee132846b4,article,News,Movies,"['Movies', 'Deafness', 'Academy Awards (Oscars)', 'Disabilities']",1,1333,Culture
"Inflation in Germany and Spain reaches record levels, driven by Russia’s war.",2022-03-30,nyt://article/17c1a887-eb6e-52b8-ac89-309d36e8ff8b,article,News,Business Day,"['Inflation (Economics)', 'Prices (Fares, Fees and Rates)', 'Russian Invasion of Ukraine (2022)', 'Oil (Petroleum) and Gasoline']",4,696,Business
‘Like Living in a Horror Movie’: A Ukraine Town Dying a Slow Death,2022-03-30,nyt://article/5521723b-26d3-5348-8246-d6fd7e8ffe64,article,News,World,['Russian Invasion of Ukraine (2022)'],1,1348,Foreign
Review: A Tap-Dancing Soul in Spirit-World Limbo,2022-03-30,nyt://article/45a923da-cf77-5a29-92e4-b1d21ac0aa53,article,Review,Arts,"['Jazz', 'Dancing']",8,491,Culture
Bruce Willis Has Aphasia and Is ‘Stepping Away’ From His Career,2022-03-30,nyt://article/528a3587-d3e7-5c88-af21-a28d7371bf43,article,News,Movies,"['Movies', 'Actors and Actresses', 'Disabilities', 'Television', 'Aphasia']",5,1049,Culture
How Film Forum Became the Best Little Movie House in New York,2022-03-30,nyt://article/f23d72db-e418-521d-a473-199f01fa0e92,article,News,T Magazine,"['Movies', 'Theaters (Buildings)', 'Content Type: Personal Profile', 'Documentary Films and Programs']",,2067,TStyle
"Ashton Hawkins, Curator of the Rich and Powerful at the Met Museum, Dies at 84",2022-03-30,nyt://article/cac31391-c440-5c33-ae90-b02eca28631b,article,Obituary (Obit),Arts,"['Deaths (Obituaries)', 'Museums', 'Art', 'Legal Profession']",10,1243,Obits
We Want to Publish Your College Application Essay About Money,2022-03-30,nyt://article/bdaacc45-d393-59cf-81fc-960923f09cb4,article,News,Your Money,"['Content Type: Service', 'Colleges and Universities', 'Personal Finances']",,234,Business
"A Tiny Brontë Book, Lost for a Century, Resurfaces",2022-03-30,nyt://article/7d4cce3b-f0a7-5ef6-a282-c6a737707814,article,News,Arts,"['Books and Literature', 'Poetry and Poets', 'Auctions', 'Collectors and Collections']",1,955,Culture
Tornado Leaves Path of Destruction in Northwest Arkansas,2022-03-30,nyt://video/00e5dcd6-2184-5f65-8993-0d406dea06c9,multimedia,Video,U.S.,"['Tornadoes', 'Weather']",,0,
‘Julia’ Review: Mastering the Art of Playing Julia Child,2022-03-30,nyt://article/b0df7ae0-d612-5691-acf3-0406f76f55ec,article,Review,Arts,['Television'],4,1037,Culture
"Spam Texts From Your Own Number? ‘Bad Actors’ Sent Them, Verizon Says.",2022-03-30,nyt://article/583b3c0e-05ad-586d-80a4-47e09a420157,article,News,Business Day,"['Telephones and Telecommunications', 'Wireless Communications', 'Computers and the Internet', 'Text Messaging', 'Cellular Telephones', 'Frauds and Swindling', 'Privacy', 'Telemarketing', 'Smartphones']",3,653,Express
Hubble Space Telescope Spots Oldest and Farthest Star Known,2022-03-30,nyt://article/b6da394b-d22a-5637-b9f2-e8fe8d5f0eae,article,News,Science,"['Stars and Galaxies', 'Hubble Space Telescope', 'Space and Astronomy', 'James Webb Space Telescope', 'Research']",,807,Science
A New Wave of Covid-19 Is Coming. Here’s How to Prepare.,2022-03-30,nyt://article/b3771ccd-aa28-56df-af1f-ffe2bdd16cdf,article,News,Well,"['Coronavirus Risks and Safety Concerns', 'Content Type: Service', 'Masks', 'Coronavirus Omicron Variant', 'Disease Rates', 'Coronavirus (2019-nCoV)', 'Pulse Oximetry', 'Protective Clothing and Gear', 'Vaccination and Immunization', 'Drugs (Pharmaceuticals)']",,1914,Well
U.S. intelligence suggests that Putin’s advisers misinformed him on Ukraine.,2022-03-30,nyt://article/6994e46d-0d83-5776-98cb-5f2696c572c5,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Espionage and Intelligence Services']",,740,Washington
"A Classic Novel Reappears, Just in Time to Narrate a Novel of Its Own",2022-03-30,nyt://article/e9895cc5-701f-5549-9970-bf611e3ee8af,article,Review,Books,['Books and Literature'],2,1125,Culture
Does the End of Cash Mean the End of Privacy?,2022-03-30,nyt://article/359ac3bb-c126-5745-81eb-e92b203ebcff,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Virtual Currency', 'Privacy']",,1040,OpEd
Anna Netrebko Seeks Distance From Putin After Losing Work,2022-03-30,nyt://article/0bbf7857-eb32-515a-a809-ee4574bf206c,article,News,Arts,"['Classical Music', 'Opera', 'Russian Invasion of Ukraine (2022)']",,776,Culture
‘Trust No One: The Hunt for the Crypto King’ Review: Coins and Misdemeanors,2022-03-30,nyt://article/3b023f86-c47e-590f-8651-0aeae5b05761,article,Review,Movies,"['Documentary Films and Programs', 'Virtual Currency', 'Content Type: Personal Profile']",,261,Weekend
"Minnesota Woman to Repay $120,000 Raised in Philando Castile’s Name",2022-03-30,nyt://article/9119f5e5-c4c2-57ee-919f-a5f5d3c511a2,article,News,U.S.,"['Philanthropy', 'Education (K-12)', 'Crowdfunding (Internet)', 'Suits and Litigation (Civil)']",,746,Express
The Furor Over Will Smith’s Slap,2022-03-30,nyt://article/6d2fb862-720a-5ada-8264-61e625b65fe6,article,Letter,Opinion,"['Academy Awards (Oscars)', ""Women's Rights"", 'Comedy and Humor']",24,888,Letters
Meditations for Uncertain Times,2022-03-30,nyt://interactive/4567e1f0-89f9-51c0-918b-07e929c8f656,multimedia,Interactive Feature,Well,"['Meditation', 'Anxiety and Stress', 'Mental Health and Disorders']",,0,Well
A Safe Route No More: Nigerians Mourn Victims of Deadly Train Attack,2022-03-30,nyt://article/dac9725a-a7d6-5bc4-8288-c329e3006738,article,News,World,"['Mass Shootings', 'Kidnapping and Hostages', 'Railroad Accidents and Safety', 'Roads and Traffic', 'Politics and Government']",7,1070,Foreign
"Modern Love Podcast: Right Swipes, Big City",2022-03-30,nyt://article/d1e76ffa-bccb-5904-95c4-ac1ea5d163d5,article,News,Podcasts,"['AMPUTATION', 'Prostheses', 'Online Dating', 'Love (Emotion)', 'Dating and Relationships', 'audio-positive-escape', 'audio-positive-happy']",,215,Podcasts
Biden Urges Congress to End ‘Inaction’ on Covid Relief Aid,2022-03-30,nyt://video/d1ed81ce-0612-500e-a57d-c02a4f0dbc8b,multimedia,Video,U.S.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'United States Politics and Government']",,0,
"Richard Lipez, Who Reimagined the Gay Detective Novel, Dies at 83",2022-03-30,nyt://article/3a0af7b5-803c-5da8-804f-b1780e0f21c8,article,Obituary (Obit),Books,"['Homosexuality and Bisexuality', 'Books and Literature', 'Writing and Writers', 'Deaths (Obituaries)']",10,1015,Obits
"New York Weighs a Gas Tax Holiday, a Popular ‘Bad Idea’",2022-03-30,nyt://article/503016a7-d7d9-5459-9d42-03e80bc704cf,article,News,New York,"['Gasoline Tax (US)', 'Taxation', 'Politics and Government', 'Rebates and Refunds', 'Tax Credits, Deductions and Exemptions']",23,891,Metro
"Ivermectin Does Not Reduce Risk of Covid Hospitalization, Large Study Finds",2022-03-30,nyt://article/4ee836d6-9da3-53b1-af78-3740d6845ad0,article,News,Health,"['Clinical Trials', 'Coronavirus (2019-nCoV)', 'Research', 'Ivermectin (Drug)', 'Drugs (Pharmaceuticals)', 'your-feed-science']",18,963,Science
Omicron Blunted Vaccine Protection Among Adolescents,2022-03-30,nyt://article/f97aa059-cddc-579a-b4b8-1978cb1ee25c,article,News,Health,"['your-feed-science', 'Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Teenagers and Adolescence']",18,1135,Science
Hopes for Peace Dim,2022-03-30,nyt://article/e17e27f7-40ba-553d-983b-4c26f005d058,article,News,Briefing,['Russian Invasion of Ukraine (2022)'],,799,NYTNow
4 Poems You Can Create From Your Newspaper,2022-03-30,nyt://interactive/c2a7c6a1-5637-5856-8afc-8f7722023b27,multimedia,Interactive Feature,The Learning Network,['Poetry and Poets'],,0,The Learning Network
"New A.L.S. Treatment Lacks Evidence of Benefit, F.D.A. Panel Finds",2022-03-30,nyt://article/86ad4c61-0108-5047-b8c9-6c61bc35bfad,article,News,Health,"['your-feed-science', 'Drugs (Pharmaceuticals)', 'Clinical Trials', 'Amyotrophic Lateral Sclerosis', 'Research', 'Placebos', 'your-feed-healthcare']",19,1425,Science
Do I Need Another Booster?,2022-03-30,nyt://article/26138289-90fb-5072-a936-c22e3ae89343,article,News,Briefing,['Coronavirus (2019-nCoV)'],,1240,NYTNow
How Aphasia Steals the Ability to Communicate,2022-03-30,nyt://article/312df1a9-db8f-5081-be05-b071c26f8edc,article,News,Well,"['Aphasia', 'Content Type: Service', 'Brain']",,728,Well
"‘The Square,’ ‘Sorry to Bother You’ and More Streaming Gems",2022-03-30,nyt://article/5de35890-7a8c-5dab-97e9-9c5f40c0e056,article,News,Movies,['Movies'],,956,Culture
"Are You Receiving, Providing or Paying for Long-Term Care?",2022-03-30,nyt://article/180a53b5-257e-5f60-ae1d-ecf8d7d70763,article,News,Science,"['internal-open-access', 'Retirement', 'Nursing Homes', 'Elderly']",,142,Science
New York City Clears 239 Homeless Camps. Only 5 People Move to Shelters.,2022-03-30,nyt://article/1fba4c1d-33ff-572c-8b27-2fcb3f3d294f,article,News,New York,"['Subways', 'Homeless Persons']",19,1153,Metro
Your Wednesday Evening Briefing,2022-03-30,nyt://article/21af08f9-75a1-53a7-8b1d-a6930e72c6ea,article,briefing,Briefing,[],,1322,NYTNow
Charli XCX’s Ever-Evolving Pop,2022-03-30,nyt://article/f277c12d-3422-59e4-a4b3-f2d5954769e0,article,News,Arts,"['Pop and Rock Music', 'audio-neutral-informative']",,284,Culture
Will the Ukraine War Spell the End of Globalization?,2022-03-30,nyt://article/8924e55f-dfd6-5a53-a813-9acf1064753f,article,Op-Ed,Opinion,"['International Trade and World Market', 'Russian Invasion of Ukraine (2022)', 'Embargoes and Sanctions', 'Protectionism (Trade)']",,1579,OpEd
Many of Us Want to Age at Home. But That Option Is Fading Fast.,2022-03-30,nyt://article/3c57ddd1-c799-59a1-9c33-8497cd402580,article,Op-Ed,Opinion,"['Home Health Care', 'Wages and Salaries', 'Labor and Jobs', 'Shortages', 'Elder Care']",,902,OpEd
"President Dissolves Tunisia’s Parliament, Deepening Political Crisis",2022-03-30,nyt://article/23108fcb-1e2d-5336-b892-9e8a8ec9a296,article,News,World,"['Legislatures and Parliaments', 'Constitutions', 'Politics and Government']",,332,Foreign
Your Thursday Briefing: Mixed Signals from Russia,2022-03-30,nyt://article/4f4bf422-337f-57d1-93eb-5392490d663a,article,News,Briefing,"['War and Armed Conflicts', 'Peace Process', 'Terrorism', 'Russian Invasion of Ukraine (2022)']",,1314,NYTNow
A Special Poetry Challenge: What Small Kindnesses Do You Appreciate?,2022-03-30,nyt://article/59b98771-6c96-56e0-819b-3d0afdf528ff,article,News,The Learning Network,[],,814,Learning
Lesson of the Day: ‘A Poem (and a Painting) About the Suffering That Hides in Plain Sight’,2022-03-30,nyt://article/1007bac4-73b3-514e-a20f-e5ac5341a5e3,article,News,The Learning Network,[],,1834,Learning
President Biden Pressures Congress for Emergency Covid Funds,2022-03-30,nyt://article/ee86f0b1-60e8-5fad-baa0-f438b2406ebd,article,News,Health,"['Coronavirus (2019-nCoV)', 'Masks', 'Tests (Medical)', 'United States Politics and Government', 'Vaccination and Immunization', 'State of the Union Message (US)']",18,950,Washington
"Will Smith Refused to Leave Oscars After Slap, Academy Says",2022-03-30,nyt://article/58c568ab-7e45-52c2-89ee-4528d842c434,article,News,Movies,"['Movies', 'Academy Awards (Oscars)']",23,925,Culture
Kentucky Passes Legislation Banning Abortion After 15 Weeks,2022-03-30,nyt://article/e2bc8c1c-6de2-5d76-b250-8b0b68354a9a,article,News,U.S.,"['Law and Legislation', 'Abortion', 'Women and Girls', 'State Legislatures']",,941,Express
"Democrats Agree to Pay $113,000 to Settle Campaign Spending Inquiry",2022-03-30,nyt://article/8db2b0eb-3aff-5a13-a675-ad9525afb697,article,News,U.S.,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Campaign Finance', 'Fines (Penalties)']",19,880,Washington
"House Republicans Tire of Madison Cawthorn’s Antics. Some in His District Have, Too.",2022-03-30,nyt://article/8f7a5d21-6e87-5506-9eae-6824ea856397,article,News,U.S.,"['Primaries and Caucuses', 'Elections, House of Representatives', 'Midterm Elections (2022)', 'Content Type: Personal Profile', 'United States Politics and Government']",20,1813,Politics
"Review: In ‘Oratorio for Living Things,’ the Song Is You",2022-03-30,nyt://article/0cea44fe-be85-522a-a064-989599f2c021,article,Review,Theater,"['Music', 'Theater']",1,958,Culture
Democrats’ Defense of Ketanji Brown Jackson Leaves Some Wanting More,2022-03-30,nyt://article/79917658-ad55-5eb5-9645-ce933c7b12ab,article,News,U.S.,"['United States Politics and Government', 'Race and Ethnicity', 'Discrimination']",,1623,Politics
Russia Steps Up Attacks Amid Reports of Rifts in Moscow,2022-03-30,nyt://article/9cb0d89e-a019-5197-8873-eceefe3d2cb0,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Politics and Government']",1,1328,Foreign
C.D.C. to Lift Order Restricting Immigration During the Pandemic,2022-03-30,nyt://article/05dae221-a351-5289-8170-16f0c7249869,article,News,U.S.,"['Immigration and Emigration', 'Illegal Immigration', 'Coronavirus (2019-nCoV)', 'Asylum, Right of', 'United States Politics and Government', 'Deportation']",1,1770,Washington
9 Who Blocked Abortion Clinic Are Charged With Federal Offenses,2022-03-30,nyt://article/bc742233-e870-5634-b04a-28598981a706,article,News,U.S.,"['Abortion', 'Constitution (US)', 'Civil Rights and Liberties']",,877,Express
‘They’re Invisible. They’re Well Made.’ They’re Ghost Guns.,2022-03-30,nyt://article/744603e5-7ccd-5e8b-be9f-21650ce4dd2d,article,Op-Ed,Opinion,"['Gun Control', 'Firearms', '3-D Printers', 'Demonstrations, Protests and Riots', 'School Shootings and Armed Attacks', 'Parkland, Fla, Shooting (2018)', 'Newtown, Conn, Shooting (2012)', 'United States Politics and Government']",24,967,OpEd
Richard Tuttle: Please Touch!,2022-03-30,nyt://article/df04d42d-9f42-5b20-92f8-757dce547ebb,article,Review,Arts,['Art'],,443,Weekend
"Bust From the Met Museum, Said to Be Looted, Is Returned to Libya",2022-03-30,nyt://article/aa38729d-895a-5d09-a0ba-98c3040bc4a0,article,News,Arts,"['Arts and Antiquities Looting', 'Art', 'World Heritage Sites']",,463,Culture
"Testify or Pay Up, Judge Tells Alex Jones in Sandy Hook Suit",2022-03-31,nyt://article/3d23ad1e-735e-51d8-90dc-86e9bcafd806,article,News,U.S.,"['Newtown, Conn, Shooting (2012)', 'Suits and Litigation (Civil)', 'Conspiracy Theories']",23,919,Washington
"Retiring as Coach, Bruce Arians Joins the Buccaneers’ Front Office",2022-03-31,nyt://article/ca90a2b3-a6e5-5ab8-aaa7-21484aee18f3,article,News,Sports,"['Football', 'Coaches and Managers']",9,777,Sports
Justice Dept. Widens Jan. 6 Inquiry to Range of Pro-Trump Figures,2022-03-31,nyt://article/6ba14f68-573c-5679-9574-a8043e60a20e,article,News,U.S.,"['Project: Democracy', 'Presidential Election of 2020', 'Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government']",1,1036,Washington
Biden Plan Would Release a Million Barrels of Oil a Day From Reserve,2022-03-31,nyt://article/f0aea2b3-dba6-5030-bd81-4c7d65902b87,article,News,U.S.,"['Oil (Petroleum) and Gasoline', 'Prices (Fares, Fees and Rates)', 'United States Economy', 'United States Politics and Government', 'Strategic Petroleum Reserve (US)', 'Inflation (Economics)']",5,771,Washington
"After Record-Setting Run With St. Peter’s, Shaheen Holloway Leaves for Seton Hall",2022-03-31,nyt://article/f0bff8de-f474-5d6e-9e1f-2f71acf35921,article,News,Sports,"['Basketball (College)', 'NCAA Basketball Championships (Men)', 'Coaches and Managers']",9,556,Sports
Either End of a School Bus,2022-03-31,nyt://article/ec7d0857-d577-5d16-87f1-48ddf5da54b9,article,News,Crosswords & Games,['Crossword Puzzles'],,1020,Games
