headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
What You Need to Know About Facial Recognition at Airports,2022-02-26,nyt://article/6387030d-8d73-5301-97e6-e7237d809906,article,News,Travel,"['Facial Recognition Software', 'Airport Security', 'Privacy', 'Content Type: Service', 'Travel and Vacations']",,1018,Travel
"Before Ukraine Invasion, Russia and China Cemented Economic Ties",2022-02-26,nyt://article/7ebd5325-21cc-5d7c-9cbe-95360880418c,article,News,Business Day,"['Russian Invasion of Ukraine (2022)', 'United States International Relations', 'Economic Conditions and Trends', 'Politics and Government', 'Embargoes and Sanctions', 'International Trade and World Market', 'International Relations']",14,1619,Business
How a High School Debate Team Shaped Ketanji Brown Jackson,2022-02-26,nyt://article/b054c35f-2978-5bba-a908-e5dcb3307d0f,article,News,U.S.,"['Public Speaking', 'Debates (Academic)', 'Education (Secondary)', 'Black People', 'Blacks', 'Content Type: Personal Profile']",20,1219,National
Where Are All the Lesbian Bars? Coming to a Place Near You.,2022-02-26,nyt://article/d9127224-bd83-52ba-87ed-749f3e571773,article,News,Style,"['Bars and Nightclubs', 'Homosexuality and Bisexuality']",8,1053,Styles
The Drift Wants You to ‘Examine Your Ideas’,2022-02-26,nyt://article/e854a104-5001-50e5-b387-fecad46290ff,article,News,Style,"['Magazines', 'Content Type: Personal Profile', 'Culture (Arts)', 'Books and Literature', 'News and News Media']",10,1974,Styles
"Russia Intensifies Censorship Campaign, Pressuring Tech Giants",2022-02-26,nyt://article/1cce2d14-323f-5823-a516-01576bbaf3ca,article,News,Technology,"['Russian Invasion of Ukraine (2022)', 'Censorship', 'Computers and the Internet', 'Politics and Government', 'Social Media', 'Freedom of Speech and Expression', 'Mobile Applications', 'Instant Messaging']",1,1337,Business
A Kennedy’s Crusade Against Covid Vaccines Anguishes Family and Friends,2022-02-26,nyt://article/306ceedc-9e4e-5b2a-81f8-dc3a8d927492,article,News,U.S.,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Rumors and Misinformation', 'Content Type: Personal Profile']",1,2144,National
"The Trucks Are Gone From Ottawa, but Their Aftermath Lingers",2022-02-26,nyt://article/d26d94c1-9772-5aca-8262-6ef28a330ebc,article,News,World,"['Demonstrations, Protests and Riots', 'Trucks and Trucking', 'Politics and Government']",,1246,Foreign
A Medical Mystery Posed by Blurred Lanes,2022-02-26,nyt://article/b5833c90-8ec4-5114-88e1-211c2d6f92f0,article,News,Health,"['Eyes and Eyesight', 'Eyeglasses', 'Amblyopia (Lazy Eye)', 'your-feed-healthcare']",,1146,Science
Ukrainian forces slow Russian advance as the U.S. and its allies take action on Russian banks.,2022-02-26,nyt://article/2494716f-4434-5995-be76-65cf80b44e1e,article,News,World,[],,183,Foreign
"A Deadly Riot, and Then 3 Trials, 110 Convictions and 19 Executions",2022-02-26,nyt://article/ce1bcea1-5224-5497-8519-25ebd05d7946,article,News,U.S.,"['United States Defense and Military Forces', 'Demonstrations, Protests and Riots', 'United States Politics and Government', 'Black People', 'Blacks', 'Deaths (Fatalities)', 'Discrimination', 'Capital Punishment']",17,897,National
8 Found Dead After Ferry Fire Off Greece as Grim Search Continues,2022-02-26,nyt://article/ce776023-c06d-5427-acdb-2f96d7517709,article,News,World,"['Fires and Firefighters', 'Maritime Accidents and Safety', 'Deaths (Fatalities)', 'Ferries']",,525,Foreign
The Comforts of Nostalgia,2022-02-26,nyt://article/9e8cbaf9-9a26-58fc-b8af-34bed7b915f9,article,briefing,Briefing,"['internal-storyline-no', 'Culture (Arts)', 'Art', 'Pop and Rock Music', 'Music', 'Academy Awards (Oscars)']",,1271,NYTNow
"Foxes, Lawyers and Londoners",2022-02-26,nyt://article/8ad6d329-6051-566c-ba21-49948360a974,article,News,Books,"['Books and Literature', 'internal-sub-only-nl']",,753,Books
Russia’s Ukraine Invasion Raises Questions About Energy Policy,2022-02-26,nyt://article/854b4b81-883a-5414-b5a2-692fcc6b2130,article,News,Business Day,"['Oil (Petroleum) and Gasoline', 'Russian Invasion of Ukraine (2022)', 'Embargoes and Sanctions', 'Energy and Power', 'Natural Gas']",3,1067,Business
"A Call to Remember the 200,000 Black Troops Who Helped Save the Union",2022-02-26,nyt://article/f918baae-9d1d-5f13-b1e2-374b97b5e000,article,News,U.S.,"['Black People', 'Blacks', 'Civil War (US) (1861-65)', 'Race and Ethnicity', 'Slavery (Historical)', 'Law and Legislation', 'Medal of Honor (US)', 'Discrimination', 'United States Defense and Military Forces', 'Awards, Decorations and Honors']",,1447,Express
A World Moving Toward Autocracy,2022-02-26,nyt://article/8b304cd0-658e-5a82-aba1-b6a51c130c5f,article,Letter,Opinion,"['Democracy (Theory and Philosophy)', 'War and Armed Conflicts', 'United States Politics and Government']",8,1275,Letters
Berkshire Hathaway Rebounds From the Pandemic,2022-02-26,nyt://article/436e0ca3-f555-52cd-a203-b053b1d756d3,article,News,Business Day,"['United States Economy', 'Stocks and Bonds', 'Infrastructure (Public Works)', 'Stimulus (Economic)', 'Railroads', ""Standard & Poor's 500-Stock Index""]",22,810,Business
Dogs Will Be Dogs. But How Much Barking Is Too Much for Neighbors?,2022-02-26,nyt://article/8b9203b6-6972-508c-b323-a5ef60dce1a6,article,News,Real Estate,"['Real Estate and Housing (Residential)', 'Noise', 'Rent Control and Stabilization', 'Pets', 'Dogs']",2,469,RealEstate
"For Ukraine’s Refugees, Europe Opens Doors That Were Shut to Others",2022-02-26,nyt://article/109d9538-cb51-526c-85d1-171244e07656,article,News,U.S.,"['Russian Invasion of Ukraine (2022)', 'Humanitarian Aid', 'Refugees and Displaced Persons', 'War and Armed Conflicts', 'United States International Relations', 'Immigration and Emigration']",9,1217,Washington
Putin’s Aggression Leaves His Right-Wing Fan Club Squirming,2022-02-26,nyt://article/d55710ee-aa36-5cbf-a044-47a3f02d65a6,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Politics and Government', 'International Relations', 'Right-Wing Extremism and Alt-Right']",13,1334,Foreign
What Americans Really Think About ‘Critical Race Theory’,2022-02-26,nyt://article/7b94c2c1-90f7-5b13-a438-d130cf23ec42,article,Op-Ed,Opinion,"['Critical Race Theory', 'Polls and Public Opinion', 'Black People', 'Blacks', 'Discrimination', 'Race and Ethnicity', 'United States Politics and Government', 'internal-sub-only-nl']",,1113,OpEd
"As battle for Kyiv rages, Ukraine’s president tries to rally his people.",2022-02-26,nyt://article/b4132e7e-b87c-5c4e-ab6e-ec1b78133ff3,article,News,World,[],,447,Foreign
The C.D.C. releases new masking guidance and Queen Elizabeth tests positive: The week in Covid news.,2022-02-26,nyt://article/4abca185-8503-57dc-8e70-b2e03ae2fdc6,article,News,World,[],,614,Foreign
Putin’s War Ushers In Crisis for Russia,2022-02-26,nyt://article/4c66ea94-5ea9-5cd2-a4f2-de1328df87c4,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Politics and Government', 'Economic Conditions and Trends', 'Defense and Military Forces', 'Ruble (Currency)', 'Embargoes and Sanctions', 'Censorship', 'Propaganda', 'Freedom of the Press', 'News and News Media', 'Social Media', 'Prices (Fares, Fees and Rates)', 'Computers and the Internet']",1,1555,Foreign
My Family Never Asked to Be ‘Liberated’,2022-02-26,nyt://article/c8a1e88a-fe84-5932-a897-9cb329b0a649,article,Op-Ed,Opinion,['Russian Invasion of Ukraine (2022)'],5,1286,OpEd
Will the Supreme Court Frustrate Efforts to Slow Climate Change?,2022-02-26,nyt://article/66861e6a-23e1-51c9-8c2e-643572bf4d12,article,Op-Ed,Opinion,"['Global Warming', 'Greenhouse Gas Emissions', 'Regulation and Deregulation of Industry', 'Suits and Litigation (Civil)', 'Coal', 'United States Politics and Government', 'Executive Orders and Memorandums']",6,1258,OpEd
Rash Putin Razes Ukraine,2022-02-26,nyt://article/f51a7d9f-ae2d-56fc-a300-8b7c017c5980,article,Op-Ed,Opinion,"['Russian Invasion of Ukraine (2022)', 'Cold War Era', 'Defense and Military Forces']",9,892,OpEd
"As a Public Defender, Supreme Court Nominee Helped Clients Others Avoided",2022-02-26,nyt://article/0a5e7dc0-d572-56e0-b604-848e86825d54,article,News,U.S.,"['Public Defenders and Court-Appointed Lawyers (Criminal)', 'Legal Profession', 'Content Type: Personal Profile']",20,1204,Washington
Supporters Seek Clemency for Native American Activist Convicted in Killings,2022-02-26,nyt://article/a90fbaad-8263-5f43-9f9d-ab0d3371aa1c,article,News,U.S.,"['Native Americans', 'United States Politics and Government', 'Amnesties, Commutations and Pardons']",16,1125,Washington
"Chris Licht, a Creator of ‘Morning Joe’ and ‘Colbert’ Producer, Is Set to Run CNN",2022-02-26,nyt://article/60a57b9b-6496-5501-bc20-3a49ea6aff7b,article,News,Business Day,"['Appointments and Executive Changes', 'News and News Media', 'Cable Television', 'Mergers, Acquisitions and Divestitures', 'Content Type: Personal Profile']",23,726,Business
"Biden and Putin, Children of the Cold War, Face Off in New Conflict",2022-02-26,nyt://article/587f901f-c3ce-5fe0-baa0-e02c70599ea2,article,News,U.S.,"['Russian Invasion of Ukraine (2022)', 'United States International Relations', 'United States Politics and Government', 'Cold War Era']",1,1967,Washington
"Russia Advances on 3 Ukrainian Cities, but Meets Fierce Resistance",2022-02-26,nyt://article/225a1cc2-a943-5c91-962b-fbc9af35d13b,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces']",1,1780,Foreign
Big tech is betting that offices are still the future.,2022-02-26,nyt://article/9b139bc0-a05c-5570-9d12-fa0d893f047c,article,News,World,[],,308,Foreign
"Putin Faces Sanctions, but His Assets Remain an Enigma",2022-02-26,nyt://article/1d4e5047-d5a2-590b-9b87-6644eadf338b,article,News,World,"['Assets, Frozen', 'Embargoes and Sanctions', 'Russian Invasion of Ukraine (2022)', 'Politics and Government', 'International Relations', 'United States International Relations']",14,1194,Investigative
"For Some Americans, Ukraine’s Fight Feels Close to Home",2022-02-26,nyt://article/adb1b9ad-4aa4-5ae3-909e-d9bc5faf2344,article,News,U.S.,"['Russian Invasion of Ukraine (2022)', 'Religion and Belief', 'Ukrainian-Americans', 'Christians and Christianity', 'Taiwanese-Americans']",10,1675,National
"Stranded Players, Desperate Calls and a Race to Flee Kyiv",2022-02-26,nyt://article/cddca23c-9607-501a-87e1-fce8296b0edd,article,News,Sports,"['Soccer', 'Evacuations and Evacuees', 'Russian Invasion of Ukraine (2022)']",29,1018,Sports
‘Everybody in Our Country Needs to Defend’,2022-02-26,nyt://article/2328e409-371f-52ac-bee9-313d687127d6,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces']",1,1348,Foreign
"Demetrios Papademetriou, Top Immigration Scholar, Dies at 75",2022-02-26,nyt://article/f33c31ca-f117-5669-a337-2350fc6f02a8,article,Obituary (Obit),U.S.,"['Deaths (Obituaries)', 'Immigration and Emigration', 'September 11 (2001)', 'Citizenship and Naturalization', 'Refugees and Displaced Persons', 'United States Politics and Government']",7,787,Obits
Thousands Flee Ukraine Into Romania,2022-02-26,nyt://video/f2678495-3ccc-559b-8bf0-1f6be783b657,multimedia,Video,World,"['Russian Invasion of Ukraine (2022)', 'Evacuations and Evacuees', 'Refugees and Displaced Persons']",,0,
New Research Points to Wuhan Market as Pandemic Origin,2022-02-26,nyt://interactive/11a6480c-9dc3-5bba-a7d0-a9d3c1589ebb,multimedia,Interactive Feature,Science,"['Coronavirus (2019-nCoV)', 'Research', 'Wildlife Trade and Poaching']",4,0,Science
Vladimir Putin’s Clash of Civilizations,2022-02-26,nyt://article/fae3927f-1de5-55a5-b7bb-45b232079e0c,article,Op-Ed,Opinion,"['Russian Invasion of Ukraine (2022)', 'Politics and Government', 'Cold War Era']",9,876,OpEd
Here’s how to find the C.D.C.’s new pandemic guidelines for your area.,2022-02-26,nyt://article/962cc603-e577-5fe1-977f-d1b4881c6b44,article,News,U.S.,['Coronavirus (2019-nCoV)'],,429,National
‘No City in Ukraine Is Safe’: Family Escapes Missile Strike in Kyiv,2022-02-26,nyt://video/b15a4e70-5219-5e55-9978-3d966f1f4f66,multimedia,Video,World,"['Russian Invasion of Ukraine (2022)', 'Sleep', 'Bombs and Explosives']",,0,
Retired SWAT Commander Acquitted in Fatal Shooting of Moviegoer,2022-02-26,nyt://article/3fe6d750-8096-516c-a332-aaca647a328d,article,News,U.S.,"['Murders, Attempted Murders and Homicides', 'Self-Defense', 'Decisions and Verdicts']",,858,Express
"In Mideast, After Decades of War, the Mass Flight From Ukraine Resonates",2022-02-26,nyt://article/d40cc8ec-c809-52eb-9629-c56c6e8b1886,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Immigration and Emigration', 'War and Armed Conflicts', 'Social Media', 'Refugees and Displaced Persons']",,797,Foreign
"Putin Seems to Sideline Advisers on Ukraine, Taking a Political Risk",2022-02-26,nyt://article/b36e06a0-8e47-5941-b0f2-6ec031c18737,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Politics and Government', 'Polls and Public Opinion']",6,1207,Foreign
"At CPAC, Ukraine and Policy Take a Back Seat to Cultural Grievances",2022-02-26,nyt://article/0b021d5d-c0a2-5df4-93ae-e65be299b3d9,article,News,U.S.,"['Midterm Elections (2022)', 'Conservatism (US Politics)', 'United States Politics and Government']",13,1593,Politics
The U.S. and Europe will bar some Russian banks from SWIFT.,2022-02-26,nyt://article/f1052813-35f8-5169-8d2f-a83bbab80375,article,News,U.S.,"['Russian Invasion of Ukraine (2022)', 'Embargoes and Sanctions', 'Banking and Financial Institutions']",14,1195,Washington
Sheltering in Kyiv While Showing in New York,2022-02-26,nyt://article/97d034de-557f-5335-90fc-91360bdfea0c,article,News,Style,"['Russian Invasion of Ukraine (2022)', 'Fashion and Apparel']",,891,Styles
Cinemagrams,2022-02-26,nyt://article/b5da2945-093e-52fd-9b15-4a0105db78dc,article,News,Crosswords & Games,"['Crossword Puzzles', 'Movies']",,1294,Games
Putin’s critics call for boycotts of Russian vodka.,2022-02-26,nyt://article/a9058cf5-b0c8-5757-a31e-d0da3814da28,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Vodka', 'Boycotts']",23,488,Foreign
Berkshire Hathaway will require proof of vaccination at its annual shareholders meeting in April.,2022-02-26,nyt://article/32092e0f-6f86-50e4-8bac-073515b6bd19,article,News,U.S.,[],,305,National
New York City Ballet Promotes Three Men to Principal Dancers,2022-02-27,nyt://article/d2a8e618-f2ec-5b3f-ac1e-de6f0c5c1394,article,News,Arts,['Dancing'],,506,Culture
Ukrainians escape to neighboring Poland.,2022-02-27,nyt://article/f6864c5d-75fb-5e0e-9ed8-6791d3435c8d,article,News,World,[],,136,Foreign
"North Korea Launches a Ballistic Missile, South Korea Says",2022-02-27,nyt://article/87fb941d-712e-5f7b-a1d7-baed30f063ea,article,News,World,['Missiles and Missile Defense Systems'],7,655,Foreign
‘I Just Want to Live in Our Country’: Civilians Join the Fight in Kyiv,2022-02-27,nyt://video/a7a411a5-92c1-52a0-92c7-ee0d6e726472,multimedia,Video,World,[],,0,
"After its ranks thinned, one trucker convoy halts its plan to go to Washington to protest Covid policies.",2022-02-27,nyt://article/d419a321-f0c2-53b0-8b66-9c63dafe2241,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",,445,National
South Korea records its deadliest day of the pandemic.,2022-02-27,nyt://article/3fd41667-8c74-550f-8eb0-c928a84dff01,article,News,World,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Coronavirus Omicron Variant']",,340,Foreign
Smugglers’ Paradise in Afghanistan,2022-02-27,nyt://slideshow/5296aa28-928e-5954-b9fc-eb0bcee02f4f,multimedia,Slideshow,Homepage,[],,0,Homepage
"At CPAC, Trump Misleads About Biden, a Russian Pipeline and Gas Prices",2022-02-27,nyt://article/88fe2817-fe64-507e-8b99-9c66526d5a27,article,News,U.S.,"['Pipelines', 'United States Politics and Government', 'Border Barriers', 'Russian Invasion of Ukraine (2022)', 'Presidential Election of 2020']",13,710,National
Quotation of the Day: Fierce Street Fighting in Defense of Kyiv; U.S. and Other Nations Pour in More Aid,2022-02-27,nyt://article/50767163-18f3-58a8-b59f-e29b80bc3e81,article,Quote,Today’s Paper,[],3,20,Summary
"Corrections: Feb. 27, 2022",2022-02-27,nyt://article/44208715-1b1c-5c49-b2bd-4892f35f42b1,article,News,Corrections,[],23,222,Corrections
‘Saturday Night Live’ Pays Tribute to Ukraine,2022-02-27,nyt://article/24552c37-1174-5621-82e0-cd90d9814fa0,article,News,Arts,['Television'],,1120,Culture
Spelling Bee Forum,2022-02-27,nyt://article/959d9349-0565-5ac6-8ede-c6184ba38a77,article,News,Crosswords & Games,[],,227,Games
‘We Chatted as We Walked the Two Blocks to Her Apartment’,2022-02-27,nyt://article/32bedf8d-31f0-5fb1-b953-31ead5ead227,article,News,New York,[],4,789,Metropolitan
Texas’ Attorney General Faces a Tough Primary. Will Trump’s Nod Be Enough?,2022-02-27,nyt://article/ff6d6c12-a48f-5cb8-9715-ef3fed72894c,article,News,U.S.,"['Elections, Attorneys General', 'Attorneys General', 'Whistle-Blowers', 'Ethics and Official Misconduct', 'Politics and Government', 'Polls and Public Opinion', 'Endorsements']",23,1468,National
"For Storm Victims, Rebuilding Becomes the Disaster After the Disaster",2022-02-27,nyt://article/47fea411-9afc-5a1f-9a93-1454091f8608,article,News,U.S.,"['Homeowners Insurance', 'Hurricane Ida (2021)', 'Hurricane Laura (2020)', 'Hurricanes and Tropical Storms', 'Floods', 'Disasters and Emergencies']",15,1641,National
"Brazil, Land of the Thong, Embraces Its Heavier Self",2022-02-27,nyt://article/843edfda-e52e-5ad3-a223-17a60b62ecb7,article,News,World,"['Obesity', 'Weight', 'Discrimination', 'Law and Legislation']",4,1415,Foreign
"The New, New Bottega Veneta",2022-02-27,nyt://article/77242897-7509-5700-984a-3e4a81f91580,article,News,Style,"['Fashion and Apparel', 'Leather and Leather Goods', 'your-feed-fashion']",,677,Styles
Why the Chinese Internet Is Cheering Russia’s Invasion,2022-02-27,nyt://article/90dfaa7a-d362-58d9-b768-2de2ff6550d8,article,News,Business Day,"['Russian Invasion of Ukraine (2022)', 'Social Media', 'Diplomatic Service, Embassies and Consulates']",1,1348,Business
How to Report With Care on Disability,2022-02-27,nyt://article/ad8109b1-a432-5422-b4f1-0faa6fcc8683,article,News,Times Insider,"['Disabilities', 'News and News Media']",2,897,Insider
‘Women Ultrarunners Age Like Fine Wine’,2022-02-27,nyt://article/27dcd083-a2f0-5f29-9e0b-2c4039636597,article,News,Sports,"['Ultramarathon Running', 'Records and Achievements']",,1095,Sports
"When Her Husband Said He Wanted to Die, Amy Bloom Listened",2022-02-27,nyt://article/958c1561-1760-5328-a232-056792dc7f18,article,News,Books,"['Books and Literature', 'Writing and Writers', 'Euthanasia and Assisted Suicide', ""Alzheimer's Disease""]",,1649,BookReview
Homes That Sold for Around $1.5 Million,2022-02-27,nyt://article/c54e6b5a-9b18-5c05-88da-c6c9d03b4ed8,article,News,Real Estate,['Real Estate and Housing (Residential)'],,461,RealEstate
"A New Message for Police: If You See Something, Say Something",2022-02-27,nyt://article/2630ba29-7340-5664-82f3-20b739a57d0e,article,News,U.S.,"['Police Brutality, Misconduct and Shootings', 'Police']",1,1774,National
Corporations Raise Prices as Consumers Spend ‘With a Vengeance’,2022-02-27,nyt://article/c503e034-283e-5ec9-ae5e-0ea4a8622ae9,article,News,Business Day,"['Prices (Fares, Fees and Rates)', 'Inflation (Economics)', 'Price Gouging', 'Automobiles', 'Travel and Vacations', 'United States Economy', 'Restaurants', 'Doughnuts', 'Beef']",3,1123,Business
Why the Suit Is the Shape of the Moment,2022-02-27,nyt://article/10746194-257e-5f8d-af4f-0abb2f089b56,article,News,Style,"['Fashion and Apparel', 'Suits (Apparel)', 'Milan Fashion Week', 'your-feed-fashion']",,1232,Styles
The Sunday Read: ‘The Battle for the World’s Most Powerful Cyberweapon’,2022-02-27,nyt://article/1f8087f8-7777-52c5-9278-a875f1037048,article,News,Podcasts,"['Politics and Government', 'Espionage and Intelligence Services', 'Industrial Espionage', 'Cyberwarfare and Defense', 'Privacy', 'audio-neutral-informative']",,369,Podcasts
"‘Rain Bomb’ Hits Northeastern Australia, Killing at Least 9",2022-02-27,nyt://article/d7ff26b0-09bc-5635-8c31-32689f11bb90,article,News,World,"['Floods', 'Rain', 'Deaths (Fatalities)']",12,837,Foreign
"The Week in Business: With Ukraine Invasion, Volatile Markets",2022-02-27,nyt://article/36b0a881-e54d-5e3b-b14b-c899d56592e8,article,News,Business Day,"['Stocks and Bonds', 'United States Economy', 'Russian Invasion of Ukraine (2022)', 'International Trade and World Market', 'Inflation (Economics)']",2,844,SundayBusiness
A Master of the Goal Mouth Gets Better as He Goes,2022-02-27,nyt://article/5357b2a3-4bb2-5b7d-99e4-93b7b7870f64,article,News,Sports,"['Hockey, Ice', 'Content Type: Personal Profile']",1,1252,Sports
Putin vs. Democracy,2022-02-27,nyt://article/1b01eb1a-0698-56b7-ab44-0ed218bf8dae,article,briefing,Briefing,"['internal-storyline-no', 'Russian Invasion of Ukraine (2022)', 'Politics and Government', 'Democracy (Theory and Philosophy)']",,1372,NYTNow
Ukraine’s pipeline operator says gas continues to flow after an explosion near a Kharkiv facility.,2022-02-27,nyt://article/4312dbe1-d13b-5d5b-b669-9c6bf1e20669,article,News,Business Day,"['Pipelines', 'Natural Gas', 'Oil (Petroleum) and Gasoline', 'Russian Invasion of Ukraine (2022)', 'Prices (Fares, Fees and Rates)']",,483,Business
"What’s Going On in This Picture? | Feb. 28, 2022",2022-02-27,nyt://article/4d81cfcd-b056-53b2-8464-a5cce490cd6d,article,News,The Learning Network,[],,303,Learning
More countries ban Russian flights from their airspace.,2022-02-27,nyt://article/659f4880-5578-5282-857e-db2dd024145d,article,News,World,"['Russian Invasion of Ukraine (2022)', 'AIRLINES AND AIRPLANES', 'Embargoes and Sanctions']",,258,Foreign
Russia’s invasion prompts Germany to beef up military funding.,2022-02-27,nyt://article/36fe385d-877e-5b83-b3b9-839a1a587bb1,article,News,World,"['Defense and Military Forces', 'War and Armed Conflicts', 'Russian Invasion of Ukraine (2022)']",,452,Foreign
Britain’s top diplomat says she would support people going to fight for Ukraine.,2022-02-27,nyt://article/88edfcf6-c740-5c41-9ffe-12bfc6d6ab2f,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Spanish Civil War (1936-39)', 'War and Armed Conflicts']",,297,Foreign
Ukraine Invasion Tests the Ties That Bind Putin and Xi,2022-02-27,nyt://article/81bb0179-4ae3-5909-ab6c-e985bf8981d4,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Embargoes and Sanctions', 'International Relations']",6,1603,Foreign
2-for-1 ticket deals and other offers aim to lure New Yorkers back to the arts.,2022-02-27,nyt://article/4e5b9cef-e94d-5843-9399-587df44167d9,article,News,World,"['Culture (Arts)', 'Museums', 'Discount Selling', 'Travel and Vacations']",,353,Culture
"Leo Bersani, Literary Critic and Theorist on Gay Life, Dies at 90",2022-02-27,nyt://article/23efd719-3e31-5a90-a4b0-1756a042db1b,article,Obituary (Obit),Books,"['Deaths (Obituaries)', 'Homosexuality and Bisexuality', 'Books and Literature', 'Writing and Writers']",6,1161,Obits
Owners and Players Far Apart on Eve of Deadline,2022-02-27,nyt://article/d53a5362-aa13-5da9-87ff-16e38effaad3,article,News,Sports,"['Baseball', 'Lockouts']",1,1309,Sports
We Are All Living in Vladimir Putin’s World Now,2022-02-27,nyt://article/d0b218f2-935b-5e0f-b871-2bc740ca3c2a,article,Op-Ed,Opinion,"['Russian Invasion of Ukraine (2022)', 'War and Armed Conflicts', 'Defense and Military Forces', 'United States International Relations', 'Cold War Era', 'International Relations', 'Nuclear Weapons']",,1327,OpEd
Brick-and-mortar stores staged a comeback in 2021.,2022-02-27,nyt://article/471d7775-5a8d-5921-8c8e-8a17dbd23863,article,News,World,['Coronavirus (2019-nCoV)'],,391,Business
What to Cook This Week,2022-02-27,nyt://article/d3b05c9d-6326-5d5e-a91b-2f957b8da612,article,Letter,Food,"['Cooking and Cookbooks', 'Content Type: Service']",,513,Dining
We Should Claim Our Disabled Ancestors With Pride,2022-02-27,nyt://article/7cde8b90-5e84-54f9-849e-979e7326bf15,article,Op-Ed,Opinion,"['Disabilities', 'Genealogy', 'Families and Family Life', 'Parenting']",,1175,OpEd
This War Is Not in My Name,2022-02-27,nyt://article/3678a2e3-58c2-5b0e-b357-1ba88aac9eec,article,Op-Ed,Opinion,['Russian Invasion of Ukraine (2022)'],,1129,OpEd
"Relearning to Walk, a Personal History",2022-02-27,nyt://article/b97ac391-fd0c-5653-aec3-63391f787203,article,Op-Ed,Opinion,"['Women and Girls', 'Transgender and Transsexuals', 'Walking']",,1083,OpEd
"Ash Wednesday Forces Us to Confront Death, but It Also Offers Hope",2022-02-27,nyt://article/56516822-47da-5d50-84e7-407e0622f624,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Death and Dying', 'Cemeteries', 'Prayers and Prayer Books', 'Coronavirus (2019-nCoV)', 'Christians and Christianity']",20,1299,OpEd
"First Jan. 6 Trial to Open, Allowing Prosecutors to Set Out Broad Case",2022-02-27,nyt://article/b1c46516-ccde-528f-b48d-74ff0b9aeb73,article,News,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government']",17,979,Washington
Is Humility the Right Tone for Biden’s State of the Union Address?,2022-02-27,nyt://article/d30e8120-e6ea-53c8-b2c4-37d0722f43d7,article,Letter,Opinion,"['State of the Union Message (US)', 'United States Politics and Government', 'United States Economy', 'Coronavirus (2019-nCoV)', 'Travel and Vacations', 'Workplace Environment', 'Coronavirus Reopenings', 'Vaccination and Immunization']",20,1238,Letters
Supreme Court Will Hear Biggest Climate Change Case in a Decade,2022-02-27,nyt://article/b7652a41-1431-58d3-8c8b-38c8a35d3fb6,article,News,Climate,"['Global Warming', 'Greenhouse Gas Emissions', 'Coal', 'Law and Legislation', 'Regulation and Deregulation of Industry', 'Air Pollution', 'Clean Air Act', 'Clean Water Act', 'Environment', 'Fuel Efficiency']",16,1664,Climate
U.S. deflects Putin’s nuclear alert as another effort at escalation.,2022-02-27,nyt://article/21727663-a1b8-5280-9ea3-e9b387951104,article,News,World,"['Strategic Arms Reduction Treaty', 'Arms Control and Limitation and Disarmament', 'Russian Invasion of Ukraine (2022)', 'United States International Relations', 'Nuclear Weapons']",,506,Washington
Memo from antsy executives: Plans to return to in-person work are real this time.,2022-02-27,nyt://article/b9605378-9544-5a09-81db-e7e34b6d239d,article,News,World,[],,492,Business
BP to ‘Exit’ Stake in Russian Oil Giant Rosneft,2022-02-27,nyt://article/83e0c3e3-d057-537e-bae1-e51c7e1fc18c,article,News,Business Day,"['Oil (Petroleum) and Gasoline', 'Appointments and Executive Changes', 'Russian Invasion of Ukraine (2022)']",1,902,Business
Europe escalates measures against Russia with flight bans and weapons for Ukraine.,2022-02-27,nyt://article/5a81a6ad-1c33-533e-85ee-2529be8dc783,article,News,World,[],,389,Foreign
Russia’s Invasion of Ukraine: A Forum for Young People to React,2022-02-27,nyt://article/5fd5abd0-d103-5f81-930b-3166982615f5,article,News,The Learning Network,[],,1069,Learning
‘Blood Red’: How Lopsided New District Lines Are Deepening America’s Divide,2022-02-27,nyt://article/3f4b4185-e7d4-5f41-800b-ef42a998088c,article,News,U.S.,"['Redistricting and Reapportionment', 'United States Politics and Government', 'Elections, House of Representatives', 'Midterm Elections (2022)']",1,1866,Politics
"How Volodymyr Zelensky rallied Ukrainians, and the world, against Putin.",2022-02-27,nyt://article/9d6f8394-62a4-5664-8c09-c1b9ceb2f705,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces']",,437,Foreign
"FIFA Proposes Penalties for Russia but No Ban, Yet",2022-02-27,nyt://article/b2b0751b-cdbe-522b-b22f-e38471d05af1,article,News,Sports,"['Soccer', 'Russian Invasion of Ukraine (2022)']",5,876,Sports
