headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
Russia Blocks U.N. Move to Treat Climate as Security Threat,2021-12-13,nyt://article/6e6ad0a6-4a75-56f3-b189-8811e38c756e,article,News,World,"['Global Warming', 'Politics and Government']",4,722,Foreign
"Masayuki Uemura, 78, Dies; Designed the First Nintendo Console",2021-12-13,nyt://article/329f1d5a-bcc0-5afe-9ef5-02723185a724,article,Obituary (Obit),Technology,"['Computer and Video Games', 'Deaths (Obituaries)']",11,1048,Obits
Eating My Way Through New York City,2021-12-13,nyt://interactive/5553a413-799a-5e1b-a74d-3f53b8b6a2c9,multimedia,Interactive Feature,New York,"['Food Trucks and Vendors', 'Street Vendors (Non-Food)', 'Scavenger Hunts']",,0,New York
The Chicago Bulls postpone two games as 10 players are put in Covid-19 protocols.,2021-12-13,nyt://article/ddec992b-cc16-5a5e-81d3-7fd2b39c6ca7,article,News,Sports,"['Basketball', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",9,418,Sports
California is reinstating an indoor mask mandate.,2021-12-13,nyt://article/e8f81ff8-851b-5587-8241-7e4c8bba6c22,article,News,U.S.,['Coronavirus (2019-nCoV)'],,493,National
"Rising From the Antarctic, a Climate Alarm",2021-12-13,nyt://interactive/34d45c6a-73d3-5749-a263-05268bd24fd0,multimedia,Interactive Feature,Climate,"['Oceans and Seas', 'Global Warming', 'Glaciers', 'Carbon Dioxide', 'Research', 'Whales and Whaling', 'Wind', 'Greenhouse Gas Emissions']",,0,Climate
Coronavirus Briefing: South Africa’s Omicron lessons,2021-12-13,nyt://article/5a2633d0-2e4a-5b8d-9c0b-e469aa2f80b6,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant']",,1259,National
The Labor Department is investigating Apple’s treatment of employees.,2021-12-13,nyt://article/a3fd2abe-33d6-51ac-9f48-71c2bbe42b48,article,News,Technology,"['Labor and Jobs', 'Whistle-Blowers', 'Workplace Environment']",,270,Business
"Covid, Kentucky, Gymnasts: Your Monday Evening Briefing",2021-12-13,nyt://article/371cb73e-e90c-5ae6-b96f-c8acc6ed46e3,article,briefing,Briefing,[],,1238,NYTNow
"Humphrey Davies, Noted Translator of Arabic Literature, Dies at 74",2021-12-13,nyt://article/1f4e7b8f-76ac-5dac-8e61-5ebfc37638a0,article,Obituary (Obit),Books,"['Deaths (Obituaries)', 'ARABIC LANGUAGE', 'Books and Literature', 'Writing and Writers', 'Translation and Interpreters']",12,1060,Obits
Ghislaine Maxwell’s Unusual Request: Allow Anonymous Defense Witnesses,2021-12-13,nyt://article/2143b895-f9ce-5d36-8b6c-df238b5ccfc0,article,News,New York,"['Sex Crimes', 'Human Trafficking', 'Child Abuse and Neglect', 'Prostitution', 'Privacy']",17,852,Metro
"Nai-Ni Chen, Whose Dances Merged East and West, Dies at 62",2021-12-13,nyt://article/aaf14b7b-dcd1-57cd-86e8-fbc600ed5bfb,article,Obituary (Obit),Arts,"['Dancing', 'Deaths (Obituaries)']",11,941,Obits
Hockey Team Apologizes for ‘Degrading’ Cash Grab for Teachers,2021-12-13,nyt://article/84a1ccdf-33fd-565d-8e04-b348d177dfb1,article,News,U.S.,"['Education (K-12)', 'Teachers and School Employees', 'Philanthropy']",,900,Express
New Jersey Shakes Up Men’s College Basketball Rankings,2021-12-13,nyt://article/374cd8a6-9096-5112-a59c-fc8fb687dc77,article,News,Sports,['Basketball (College)'],8,1052,Sports
Manchin Casts Doubt on Quick Vote on Biden’s Social Policy Bill,2021-12-13,nyt://article/c1870bfa-0b80-5654-9c91-734dd18d7328,article,News,U.S.,"['United States Politics and Government', 'United States Economy', 'American Families Plan (2021)']",16,858,Washington
"Kentucky Tornadoes Followed Flash Floods, Ice Storm and a Covid Spike",2021-12-13,nyt://article/410b17ae-f0c7-56de-913b-362e8ef9897c,article,News,U.S.,"['Tornadoes', 'Deaths (Fatalities)', 'Coronavirus (2019-nCoV)', 'Politics and Government']",10,1230,National
The Bogus Bashing of Build Back Better,2021-12-14,nyt://article/85b9641d-d498-5cbb-bb10-8fff6a3d6eb8,article,Op-Ed,Opinion,"['American Families Plan (2021)', 'United States Economy', 'Law and Legislation', 'Federal Budget (US)', 'United States Politics and Government', 'Children and Childhood', 'Global Warming']",19,887,OpEd
Lawyers Clash Again Over Subpoena for Trump’s Financial Records,2021-12-14,nyt://article/c7c2e6e5-ecec-56a6-9653-712010b00b91,article,News,U.S.,"['Trump Tax Returns', 'United States Politics and Government', 'Subpoenas']",14,812,Washington
Deals Reached on $14 Billion Airport and Rail Projects in New York City,2021-12-14,nyt://article/b14078f9-92bf-5fd4-a7df-5390f84314cf,article,News,New York,"['Infrastructure Investment and Jobs Act (2021)', 'Infrastructure (Public Works)', 'Railroads', 'Airports', 'Politics and Government']",12,910,Metro
California regulators propose raising fees on owners of rooftop solar systems.,2021-12-14,nyt://article/988a71b7-e326-5073-a87c-b8917cc92914,article,News,Business Day,"['Solar Energy', 'Solar System', 'Batteries', 'Regulation and Deregulation of Industry', 'Alternative and Renewable Energy', 'Electric Light and Power', 'Prices (Fares, Fees and Rates)']",,531,Business
"The U.S. Air Force dismisses 27 over vaccine refusals, a tiny fraction of its members.",2021-12-14,nyt://article/cb519f7a-0776-5e87-9d48-22aa36aafdd9,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'United States Defense and Military Forces', 'Vaccination and Immunization']",,364,National
"Charles R. Morris, Iconoclastic Author on Economics, Dies at 82",2021-12-14,nyt://article/28919a83-1a0b-521b-b3fb-5be02b9c75a9,article,Obituary (Obit),Business Day,"['Deaths (Obituaries)', 'Writing and Writers', 'Politics and Government', 'Recession and Depression', 'Economic Conditions and Trends']",24,1107,Obits
Massachusetts joins other states in distributing free at-home tests.,2021-12-14,nyt://article/3cfd3c4d-35ac-5676-8ac0-3539e7d23566,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Tests (Medical)']",,294,National
Jan. 6 Committee Recommends Contempt Charge for Meadows,2021-12-14,nyt://article/92c10146-1b15-533d-8659-350778be3249,article,News,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government', 'Presidential Election of 2020']",1,1441,Washington
Tunisia’s President Promises Vote on Constitution and Sets Election Date,2021-12-14,nyt://article/6949ad56-e23c-5fe9-adf7-8c77ffdefe62,article,News,World,"['Politics and Government', 'Referendums', 'Constitutional Amendments']",,496,Foreign
Jail Officer Who Led Others to Safety Is Among the 74 Killed in Tornadoes,2021-12-14,nyt://article/b2afb2e8-6685-5910-a87c-25ed574c2647,article,News,U.S.,"['Tornadoes', 'Deaths (Fatalities)']",1,1304,National
"Amtrak Worker Sold Railroad Equipment for Years to Line His Pockets, U.S. Says",2021-12-14,nyt://article/2afc0ec5-c1d1-57f4-8ec7-1c743b3c649b,article,News,U.S.,"['Postal Service and Post Offices', 'Frauds and Swindling']",,440,Express
"Across Latin America, the Holidays Mean It’s Time for Buñuelos",2021-12-14,nyt://article/9d77be6a-3de2-5ed9-b2ce-eff0f14c8ccd,article,News,Food,"['Cooking and Cookbooks', 'Yuca (Vegetable)', 'Cinnamon (Spice)', 'Hispanic-Americans']",10,664,Dining
Home-Fader-test,2021-12-14,nyt://slideshow/72263861-8918-56e8-8a91-2312ccc98fda,multimedia,Slideshow,Business Day,[],,0,Business Day
Israel Finds Planes That Could Be Key to a Strike on Iran Badly Back-Ordered,2021-12-14,nyt://article/57dfc53b-ffd8-55f0-9fbe-4f0c7ea3d353,article,News,U.S.,"['Defense and Military Forces', 'Military Aircraft', 'Nuclear Weapons', 'United States International Relations', 'United States Politics and Government']",6,868,Washington
"Review: In ‘Flying Over Sunset,’ Getting High With the Stars",2021-12-14,nyt://article/b5c3468a-5cf3-5200-9229-6c8f4dae81a6,article,News,Theater,['Theater'],1,1102,Culture
Little Bit of Time,2021-12-14,nyt://article/36796428-6374-5612-a5e2-b8a3a8d47ffd,article,News,Crosswords & Games,['Crossword Puzzles'],,999,Games
Fox News Hosts Sent Texts to Meadows Urging Trump to Act as Jan. 6 Attack Unfolded,2021-12-14,nyt://article/f329b41b-5ed9-5b16-84dc-2465440f2d79,article,News,Business Day,"['Storming of the US Capitol (Jan, 2021)', 'News and News Media', 'Television', 'United States Politics and Government']",,732,Business
How Beijing Influences the Influencers,2021-12-14,nyt://interactive/cf7d3ee1-7009-5ef0-b27b-da25310b563c,multimedia,Interactive Feature,Technology,"['Social Media', 'Propaganda', 'Politics and Government']",1,0,Business
"Joshua Bellamy, Ex-Jet, Is Sentenced to 3 Years in Covid-19 Aid Scheme",2021-12-14,nyt://article/03f5a4bc-45c8-562c-b91d-bc8a63b6ce21,article,News,Sports,"['Football', 'Coronavirus Aid, Relief, and Economic Security Act (2020)']",,488,Express
Your Tuesday Briefing,2021-12-14,nyt://article/ec43d903-7fd5-51d2-b6fb-b83edd430de3,article,briefing,Briefing,[],,1435,NYTNow
Quotation of the Day: Exhausted World Wonders: Will the Covid Era Ever End?,2021-12-14,nyt://article/e756fed0-7ae7-56ac-ba3b-ad9037153c54,article,Quote,Today’s Paper,[],3,41,Summary
"Corrections: Dec. 14, 2021",2021-12-14,nyt://article/3a81b9e5-c5df-575c-8839-f5603b2d4a0f,article,News,Corrections,[],16,573,Corrections
Boris Johnson Is in Trouble,2021-12-14,nyt://article/8632fed6-2de0-5e21-a262-1a98c60665bc,article,Op-Ed,Opinion,"['Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Christmas']",19,1043,OpEd
Stephen Colbert Comments on the ‘Slides of Sedition’,2021-12-14,nyt://article/14cfc6d3-9a04-5076-9041-2350fce2da25,article,News,Arts,['Television'],,642,Culture
Word of the Day: debris,2021-12-14,nyt://article/4841a567-51b9-5156-bcf8-26aa103517e8,article,News,The Learning Network,[],,315,Learning
Omicron Is a Dress Rehearsal for the Next Pandemic,2021-12-14,nyt://article/d0be214b-70c5-5535-8734-62a69b969a4f,article,News,Health,"['your-feed-science', 'your-feed-health', 'Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Epidemics', 'Tests (Medical)', 'Research', 'Genetics and Heredity', 'Sewers and Sewage', 'Coronavirus Delta Variant', 'Vaccination and Immunization']",1,2453,Science
Spelling Bee Forum,2021-12-14,nyt://article/67a13c0a-b908-5cdb-a850-72e12d10d4d7,article,News,Crosswords & Games,[],,147,Games
Speed Skydiving,2021-12-14,nyt://article/877755ac-ab43-5200-a27a-47de8dc28e75,article,News,The Learning Network,[],,145,Learning
The ‘Double Whammy’ That Is Slowing New York City’s Job Growth,2021-12-14,nyt://article/6d459c8b-8c8d-5be7-8ed9-91d3cb48bd84,article,News,New York,"['Unemployment', 'Layoffs and Job Reductions', 'Economic Conditions and Trends', 'Labor and Jobs', 'Coronavirus (2019-nCoV)']",1,1581,Metro
She Got the First Vaccine. Now It’s a Year Later.,2021-12-14,nyt://article/942f15e6-adea-5d75-85d6-5b8121d3ef54,article,briefing,New York,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Labor and Jobs', 'Unemployment']",,1523,Metro
"Lesson of the Day: ‘In Kentucky, Tallying the Grim Scale of Destruction’",2021-12-14,nyt://article/5c9fc48c-1d99-56a2-9284-75f574277915,article,News,The Learning Network,[],,776,Learning
Want Something Done Right? Do It Yourself. These Books Can Help.,2021-12-14,nyt://article/0e2e8495-cb57-5a0f-bb10-efbf078d86ff,article,Review,Books,"['Books and Literature', 'Do It Yourself', 'Dogs', 'Cosmetics and Toiletries', 'Knitting and Knit Goods', 'Home Repairs and Improvements']",9,976,BookReview
What It Takes to Understand a Variant,2021-12-14,nyt://interactive/160337ac-8614-5112-b401-0201e4305c6f,multimedia,Interactive Feature,Science,"['Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant', 'Tests (Medical)']",6,0,Graphics
Who Gets Abortions in America?,2021-12-14,nyt://interactive/6878c03c-61d2-5971-b6a2-64e378771542,multimedia,Interactive Feature,The Upshot,"['Abortion', 'Women and Girls', 'Birth Control and Family Planning', 'Pregnancy and Childbirth', 'Teenage Pregnancy', 'States (US)', 'Roe v Wade (Supreme Court Decision)']",1,0,The Upshot
"If Roe Is Reversed, by the Numbers",2021-12-14,nyt://interactive/9da1a220-73d3-5c71-a763-9e1b37944127,multimedia,Interactive Feature,The Upshot,"['Abortion', 'Roe v Wade (Supreme Court Decision)', 'Birth Control and Family Planning', 'Women and Girls', 'States (US)']",,0,The Upshot
Are Creative Types Inherently Wicked? Ask Tom Bissell.,2021-12-14,nyt://article/25144a20-d4ed-5bf0-9266-7031402a3a45,article,Review,Books,['Books and Literature'],14,904,BookReview
"After a Bumpy Ride, Airlines Prepare for a Busy Christmas",2021-12-14,nyt://interactive/6a5ddf19-d47c-5bae-80ba-68daef821d1c,multimedia,Interactive Feature,Business Day,"['Coronavirus (2019-nCoV)', 'AIRLINES AND AIRPLANES', 'Travel Warnings', 'Luggage and Packing', 'Airports']",,0,Business Day
How to Hang a Gallery Wall,2021-12-14,nyt://article/532136a9-718b-5aa2-b4c2-ec18382054b7,article,News,Magazine,"['Art', 'Home Repairs and Improvements']",19,374,Magazine
Why My Family Loves Giving Leftover Junk,2021-12-14,nyt://article/1df3eac2-ff56-5f29-b34b-52196422d2aa,article,News,Magazine,"['Gifts', 'Christmas', 'Comedy and Humor']",18,1000,Magazine
"For Aging New Yorkers, Help With Health Care",2021-12-14,nyt://article/e49e9afd-edbc-5199-83b7-cf058aaa6fa5,article,News,Neediest Cases,['Philanthropy'],23,925,Neediest
What Can You Learn from a Celebrity Masterclass on Empathy?,2021-12-14,nyt://article/d6246111-e652-5e7d-aa87-7bd6e7f225ef,article,News,Magazine,"['Empathy', 'E-Learning', 'Celebrities']",7,1171,Magazine
What Is Your Choice for Word of the Year?,2021-12-14,nyt://article/49bccc68-fc99-500c-879a-4b2ecb20fdad,article,News,The Learning Network,[],,445,Learning
Can We Make Our Granddaughter Give Up Her Scary Dog?,2021-12-14,nyt://article/fa43d5c0-4d52-5e1f-baf7-480c1448bf50,article,News,Magazine,"['Ethics (Personal)', 'Dogs', 'Pets', 'Coronavirus (2019-nCoV)', 'Rumors and Misinformation']",14,1307,Magazine
‘Return of the Jedi’ and ‘The Fellowship of the Ring’ Join National Film Registry,2021-12-14,nyt://article/0b409d1e-f61f-59f9-b091-bd891c07fefe,article,News,Movies,['Movies'],2,821,Culture
"Timeless Wisdom for Leading a Life of Love, Friendship and Learning",2021-12-14,nyt://article/40e0e754-4301-54aa-aebb-0bc6188495a5,article,Op-Ed,Opinion,"['Books and Literature', 'Ethics (Personal)']",,435,OpEd
Firms Push to Make Birth-Control Pills Available Without Prescriptions,2021-12-14,nyt://article/2b6483de-df05-5b0d-8582-00aaf3aeb98a,article,News,Business Day,"['Drugs (Pharmaceuticals)', 'Birth Control and Family Planning']",14,1638,Washington
The Anti-Abortion Movement Could Reduce Abortions if It Wanted To,2021-12-14,nyt://article/4adee391-696e-5c85-bb42-ff88fe3a0ce5,article,Op-Ed,Opinion,"['Abortion', 'Birth Control and Family Planning', ""Women's Rights"", 'Sex Education', 'Roe v Wade (Supreme Court Decision)', 'Conservatism (US Politics)', 'Health Insurance and Managed Care', 'Abstinence (Sexual)', 'Religion-State Relations', 'United States Politics and Government']",27,1041,OpEd
Why I Keep Writing About Dive Bars,2021-12-14,nyt://article/8df609e4-5aca-5302-b933-e3656430d32b,article,News,Times Insider,['Bars and Nightclubs'],2,770,Business
"Your Pocketbook Is Ruled by This Agency, and It’s in the Middle of a Huge Fight",2021-12-14,nyt://article/dcaa1f48-2c06-5766-afe6-50572df128bc,article,Op-Ed,Opinion,"['Banking and Financial Institutions', 'Regulation and Deregulation of Industry', 'United States Politics and Government']",,913,OpEd
Why Do Women Sprout Chin Hairs as They Age?,2021-12-14,nyt://article/7ef1d2b3-1c1e-507d-b143-a0187be87377,article,News,Well,"['Hair', 'Content Type: Service', 'Skin', 'Women and Girls', 'Polycystic Ovary Syndrome', 'Face']",6,784,Well
This Is What Happens When Workers Don’t Control Their Own Lives,2021-12-14,nyt://article/bb9ba55a-699d-559c-813d-4f7beb13d889,article,Op-Ed,Opinion,"['Workplace Hazards and Violations', 'Labor and Jobs', 'Collective Bargaining', 'Organized Labor', 'Tornadoes', 'Factories and Manufacturing']",9,821,OpEd
Worried About Inflation? Here’s What That May Reveal About You.,2021-12-14,nyt://article/2faeb99e-20ba-5f00-abed-82b4a9fe81d7,article,News,Business Day,"['United States Economy', 'Inflation (Economics)', 'Consumer Price Index', 'Prices (Fares, Fees and Rates)', 'Consumer Behavior', 'Research', 'Age, Chronological', 'Income']",1,1695,Business
"Its Human Rights Record in Question, China Turns to an Old Friend",2021-12-14,nyt://article/c3723a6e-7f7a-5b15-90c2-ccbd82782b2d,article,News,Business Day,"['Olympic Games', 'Olympic Games (2022)', 'Human Rights and Human Rights Violations', 'Censorship', 'Sex Crimes']",1,1232,Business
Feed the Hungry? You’ll Need a Permit for That.,2021-12-14,nyt://article/ea8f7ec5-3b31-5963-9540-55c915825b30,article,News,New York,"['Homeless Persons', 'Food', 'Transit Systems']",11,1252,Metro
"Fires, Landslides, Lack of Snow: The Ski Industry Girds for Battle",2021-12-14,nyt://article/520f4cad-a2bc-50fe-b8ee-51cb8e9e0e47,article,News,Travel,"['Skiing', 'Wildfires', 'Landslides and Mudslides', 'Travel and Vacations', 'Winter (Season)', 'Greenhouse Gas Emissions', 'Global Warming']",7,2225,Travel
A Teen Sensation Grows Up,2021-12-14,nyt://article/4a23f739-5f2d-5f40-bcc1-46a6ac4d09aa,article,News,Sports,"['Content Type: Personal Profile', 'Olympic Games (2018)', 'Snowboarding', 'Olympic Games (2022)', 'X Games']",7,2560,Sports
"Sandra Lindsay reflects on her vaccine, 1 year later: ‘I felt like it was my civic duty.’",2021-12-14,nyt://article/281a6486-2135-5652-ae68-638a4f8c4e70,article,News,New York,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",11,635,Metro
48 Pieces of Advice From Educators on How to Survive This Challenging Time,2021-12-14,nyt://article/8225b6d9-e31a-5b8b-9ea9-bd3a7c34b6e8,article,News,The Learning Network,[],,3995,Learning
A second Omicron case in China raises the prospect of stricter controls.,2021-12-14,nyt://article/65098f8a-7197-5813-be38-54cd364f1923,article,News,World,[],,259,Foreign
Why Was Haiti’s President Assassinated?,2021-12-14,nyt://article/5c087bf0-0de5-5238-a09d-ef1a1ed97a60,article,News,Podcasts,"['Assassinations and Attempted Assassinations', 'Politics and Government', 'Smuggling', 'audio-neutral-immersive']",,304,Podcasts
The Ultimate Amenity in a Pandemic: Santa Claus,2021-12-14,nyt://slideshow/6facd49d-97dc-535a-b014-8b8491d803fc,multimedia,Slideshow,Real Estate,"['Santa Claus', 'Quarantine (Life and Culture)', 'Real Estate and Housing (Residential)', 'Lighting', 'Christmas']",,0,Real Estate
Santa Claus’s Real Estate Is Booming,2021-12-14,nyt://article/4fd83597-f2d8-5219-ad37-896f16caba31,article,News,Real Estate,"['Real Estate and Housing (Residential)', 'Christmas', 'Santa Claus', 'Quarantine (Life and Culture)']",1,1190,RealEstate
The Welcome Return of the Run-In,2021-12-14,nyt://article/a3b90531-416a-5670-8f35-606a15981d0a,article,News,Style,"['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Dating and Relationships', 'Friendship']",2,1267,Styles
A Portrait of Abortion,2021-12-14,nyt://article/fcaf7b86-370a-501a-9623-f41c531c2475,article,briefing,Briefing,"['Abortion', 'United States Politics and Government']",,1553,NYTNow
Omicron is a dress rehearsal for the next pandemic.,2021-12-14,nyt://article/01ffc88e-0f18-5712-96d8-3b27ca9e1eef,article,News,World,[],,266,Foreign
Rams Remind Cardinals There’s Another Team in the N.F.C. West,2021-12-14,nyt://article/23e6eb32-151c-5a38-ac6e-63b0d82d7781,article,News,Sports,['Football'],,1109,Sports
New York stopped taking applications for pandemic rent aid. Now it faces a lawsuit.,2021-12-14,nyt://article/b101e81e-5d4d-5316-955a-382c147f14f0,article,News,New York,"['Coronavirus (2019-nCoV)', 'Suits and Litigation (Civil)', 'Evictions', 'Landlords']",,589,Metro
Heavy Rain and Snow Hit California,2021-12-14,nyt://article/0ba96892-c051-5cc4-814b-3ed663e2c787,article,News,U.S.,"['Weather', 'Floods', 'Rain', 'Snow and Snowstorms', 'Drought']",,766,Express
Belarus Opposition Leader Is Sentenced to 18 Years in Prison,2021-12-14,nyt://article/d9207cc2-c88b-59be-a311-7fa69326a7cf,article,News,World,"['Political Prisoners', 'Elections', 'Politics and Government']",10,714,Foreign
Peloton’s Bumpy Ride,2021-12-14,nyt://article/91fcdcc3-0add-5e20-bfdc-1c9e4db4a814,article,News,Business Day,"['Coronavirus Reopenings', 'Stocks and Bonds']",,1822,Business
"Fuel Tanker Explodes in Haiti, Killing More Than 60",2021-12-14,nyt://article/632a8bf4-1430-5cb5-aed0-12d75982ddad,article,News,World,"['Explosions (Accidental)', 'Deaths (Fatalities)', 'Traffic Accidents and Safety', 'Trucks and Trucking', 'Oil (Petroleum) and Gasoline']",4,848,Foreign
"Oil supply is expected to catch up to demand, offering relief on prices.",2021-12-14,nyt://article/9f9cff9f-bcf5-5c81-892f-61c94fc288fe,article,News,Business Day,"['Oil (Petroleum) and Gasoline', 'Production']",3,354,Business
The 10 Best California Books of 2021,2021-12-14,nyt://article/a1f79be4-fe8a-5e1f-a413-e87ea559bb7b,article,briefing,U.S.,[],,1546,National
A polite F.D.I.C. meeting is followed by scathing statements.,2021-12-14,nyt://article/765aeb48-12ca-5ba2-b212-3bdaed04803d,article,News,Business Day,"['Banking and Financial Institutions', 'Regulation and Deregulation of Industry', 'Consumer Protection']",9,570,Business
"The Ankler, a hit Hollywood newsletter, charts an expansion.",2021-12-14,nyt://article/274be865-532b-568a-8dfc-31cbb9ca691e,article,News,Business Day,"['Newsletters', 'Start-ups', 'News and News Media']",9,569,Business
Recent Commercial Real Estate Transactions,2021-12-14,nyt://article/5e60e45b-1ade-5c5a-84c4-ca1a9961821b,article,News,Business Day,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)']",8,213,Business
Mackenzie Davis Catches Fire,2021-12-14,nyt://article/9c002f4c-e0b6-5b9f-8223-ed9bdd8f44bf,article,News,Arts,"['Actors and Actresses', 'Content Type: Personal Profile', 'Television']",23,1582,Arts&Leisure
"Proud Boys Regroup, Focusing on School Boards and Town Councils",2021-12-14,nyt://article/40212bce-d4f7-5e36-899b-9b143842d537,article,News,U.S.,"['Right-Wing Extremism and Alt-Right', 'Local Government', 'School Boards', 'Coronavirus (2019-nCoV)', 'Rumors and Misinformation', 'Masks', 'Vaccination and Immunization', 'Demonstrations, Protests and Riots', 'Presidential Election of 2020', 'Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government']",12,1483,Business
"Sears, Struggling to Sell Goods, Markets a Valuable Asset: Real Estate",2021-12-14,nyt://article/3a6e981f-bc97-5cae-be33-f3d4c442832a,article,News,Business Day,"['Real Estate (Commercial)', 'Shopping and Retail', 'Shopping Centers and Malls', 'Historic Buildings and Sites', 'ARCHITECTURE', 'Coronavirus (2019-nCoV)']",1,1351,Business
How much material from space enters the Earth’s atmosphere on an average day?,2021-12-14,nyt://interactive/4d8d8569-35c5-52d4-866e-3418d21942cd,multimedia,Interactive Feature,Science,[],,0,Science
"Blinken, in Indonesia, Stresses Soft Power to Counter China",2021-12-14,nyt://article/5f27ba4d-9a80-5878-845b-cc3f830299df,article,News,World,"['International Relations', 'International Trade and World Market', 'Infrastructure (Public Works)']",6,1131,Washington
"Let Them Eat (Wacky, Whimsical) Cake",2021-12-14,nyt://article/f3ba7109-17d6-5d8b-8bb7-d4918c4f31bd,article,News,Style,"['Bakeries and Baked Products', 'Cakes', 'Weddings and Engagements']",3,1162,Styles
"Illnesses tied to the Omicron variant may be milder, a preliminary study suggests.",2021-12-14,nyt://article/4c599495-4f30-50f0-a1b5-34a25eb5ce7b,article,News,World,"['Coronavirus Omicron Variant', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",,761,Foreign
Duterte Says He Won’t Run for Philippines Senate After All,2021-12-14,nyt://article/6fb35950-4c1c-5d84-9089-3e65ce8a8e20,article,News,World,"['Politics and Government', 'Elections']",6,457,Foreign
"Facing Covid Spike, N.F.L. Mandates Boosters, but Stops Short on Testing",2021-12-14,nyt://article/573e62f5-dbcb-5078-93d2-93a166a65450,article,News,Sports,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Tests (Medical)', 'Vaccination and Immunization', 'Football']",10,1234,Sports
The Fed Meets Amid Faster Inflation and Prepares to React,2021-12-14,nyt://article/79bc6a3a-128a-5b8c-9e02-9424de1bddd2,article,News,Business Day,"['Interest Rates', 'Inflation (Economics)', 'Labor and Jobs', 'Quantitative Easing', 'Stimulus (Economic)', 'United States Economy', 'Coronavirus (2019-nCoV)']",1,1365,Business
John Cameron Mitchell Finds Joy in Mavis Staples and ‘Veneno’,2021-12-14,nyt://article/724c8d93-7b58-5a52-9f78-89b2b5f9e383,article,News,Arts,['Content Type: Personal Profile'],6,1160,Arts&Leisure
"It’s an Interactive Experience, Charlie Brown!",2021-12-14,nyt://article/a206685f-f675-5d65-950a-def41ab3bc09,article,News,Arts,"['Cartoons and Cartoonists', 'AMUSEMENT AND THEME PARKS']",4,251,Weekend
A Witty Mastermind of Les Ballets Trockadero Comes Home,2021-12-14,nyt://article/14368d49-6aeb-5a34-be6a-3d0fd58c3ac5,article,News,Arts,['Dancing'],5,1257,Culture
Man Exonerated in Malcolm X Murder Files Lawsuit Against New York State,2021-12-14,nyt://article/6361e288-11ac-5809-9705-534add915762,article,News,New York,"['Suits and Litigation (Civil)', 'False Arrests, Convictions and Imprisonments', 'Assassinations and Attempted Assassinations', 'Civil Rights Movement (1954-68)']",19,1119,Metro
How Did Turkey’s Economy Go So Wrong?,2021-12-14,nyt://article/e7fc8dd9-f4e0-5802-ab85-0f68259e6ddd,article,News,Business Day,"['Economic Conditions and Trends', 'Politics and Government', 'Currency', 'Inflation (Economics)', 'Interest Rates', 'Recession and Depression', 'International Trade and World Market', 'Foreign Investments', 'Unemployment']",1,1304,Business
Four people are arrested in India after a man leaves the country using a fake virus test result.,2021-12-14,nyt://article/92986032-89bf-561f-9ecd-3092034a971d,article,News,World,"['Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Quarantines', 'Frauds and Swindling']",,415,Foreign
Sterlin Harjo Can Do a Lot More Than ‘Reservation Dogs’,2021-12-14,nyt://article/8fec58ed-6872-5dfa-86db-6ba6f158cda5,article,News,Movies,"['Movies', 'Documentary Films and Programs', 'Native Americans', 'Content Type: Personal Profile']",1,1142,Culture
Phillip Adams Had Severe C.T.E. at the Time of Shootings,2021-12-14,nyt://article/118d9248-bde8-56d6-b1b1-45e25cfdce61,article,News,Sports,"['Chronic Traumatic Encephalopathy', 'Brain', 'Murders, Attempted Murders and Homicides', 'Mass Shootings', 'Football']",11,1075,Sports
"Why the World’s Astronomers Are Very, Very Anxious Right Now",2021-12-14,nyt://article/c9552c6d-8d6b-5cfa-83cf-e0079e39ef07,article,News,Science,"['James Webb Space Telescope', 'Space and Astronomy', 'Anxiety and Stress', 'Rocket Science and Propulsion', 'Engineering and Engineers', 'Research']",4,1236,Science
"Congress Approves $2.5 Trillion Debt Limit Increase, Sending It to Biden",2021-12-14,nyt://article/0ba3be38-af31-57c7-a1c9-752e0d49b1c2,article,News,U.S.,"['National Debt (US)', 'Law and Legislation', 'United States Politics and Government']",20,1147,Washington
Workers at two Boston-area Starbucks seek to unionize after a win in Buffalo.,2021-12-14,nyt://article/6fd29880-a997-5d6c-af66-2f66ccb1944d,article,News,Business Day,"['Coffeehouses', 'Organized Labor']",9,490,Business
